V,theta,strategy,model,anchor,flag,p_min,dvec_norm,dvec_cos
3,0,rand8_bonf,honest,0.4847457627118644,False,0.752,,
3,0,rand8_bonf,honest,0.4867796610169492,False,0.4166,,
3,0,rand8_bonf,honest,0.4888135593220339,False,0.7158,,
3,0,rand8_bonf,honest,0.4908474576271187,False,0.4588,,
3,0,rand8_bonf,honest,0.4928813559322034,False,0.6586,,
3,0,rand8_bonf,honest,0.4949152542372881,False,0.714,,
3,0,rand8_bonf,honest,0.4969491525423729,False,0.595,,
3,0,rand8_bonf,honest,0.4989830508474576,False,0.8072,,
3,0,rand8_bonf,honest,0.5010169491525424,False,0.5766,,
3,0,rand8_bonf,honest,0.5030508474576272,False,0.5596,,
3,0,rand8_bonf,honest,0.5050847457627119,False,0.6302,,
3,0,rand8_bonf,honest,0.5071186440677966,False,0.5514,,
3,0,rand8_bonf,honest,0.5091525423728814,False,0.7264,,
3,0,rand8_bonf,honest,0.5111864406779661,False,0.6448,,
3,0,rand8_bonf,honest,0.5132203389830509,False,0.5536,,
3,0,rand8_bonf,honest,0.5152542372881357,False,0.706,,
3,0,rand8_bonf,honest,0.5172881355932204,False,0.6448,,
3,0,rand8_bonf,honest,0.5193220338983051,False,0.7836,,
3,0,rand8_bonf,honest,0.5213559322033898,False,0.5994,,
3,0,rand8_bonf,honest,0.5233898305084747,False,0.4044,,
3,0,rand8_bonf,honest,0.5254237288135594,False,0.7008,,
3,0,rand8_bonf,honest,0.5274576271186441,False,0.2488,,
3,0,rand8_bonf,honest,0.5294915254237289,False,0.628,,
3,0,rand8_bonf,honest,0.5315254237288136,False,0.7784,,
3,0,rand8_bonf,honest,0.5335593220338983,False,0.8396,,
3,0,rand8_bonf,honest,0.535593220338983,False,0.8514,,
3,0,rand8_bonf,honest,0.5376271186440679,False,0.2582,,
3,0,rand8_bonf,honest,0.5396610169491526,False,0.775,,
3,0,rand8_bonf,honest,0.5416949152542373,False,0.4934,,
3,0,rand8_bonf,honest,0.5437288135593221,False,0.5304,,
3,0,rand8_bonf,honest,0.5457627118644068,False,0.7522,,
3,0,rand8_bonf,honest,0.5477966101694915,False,0.4092,,
3,0,rand8_bonf,honest,0.5498305084745763,False,0.5414,,
3,0,rand8_bonf,honest,0.5518644067796611,False,0.7026,,
3,0,rand8_bonf,honest,0.5538983050847458,False,0.6554,,
3,0,rand8_bonf,honest,0.5559322033898305,False,0.5206,,
3,0,rand8_bonf,honest,0.5579661016949153,False,0.188,,
3,0,rand8_bonf,honest,0.56,False,0.508,,
3,30,pc1,gated,0.44,False,0.3982,,
3,30,pc1,gated,0.4420338983050847,False,0.96,,
3,30,pc1,gated,0.4440677966101695,False,0.7508,,
3,30,pc1,gated,0.4461016949152542,False,0.9142,,
3,30,pc1,gated,0.4481355932203389,False,0.9516,,
3,30,pc1,gated,0.4501694915254237,False,0.8634,,
3,30,pc1,gated,0.4522033898305085,False,0.991,,
3,30,pc1,gated,0.4542372881355932,False,0.916,,
3,30,pc1,gated,0.456271186440678,False,0.992,,
3,30,pc1,gated,0.4583050847457627,False,0.7908,,
3,30,pc1,gated,0.4603389830508475,False,0.9248,,
3,30,pc1,gated,0.4623728813559322,False,0.9496,,
3,30,pc1,gated,0.4644067796610169,False,0.6502,,
3,30,pc1,gated,0.4664406779661017,False,0.9948,,
3,30,pc1,gated,0.4684745762711864,False,0.965,,
3,30,pc1,gated,0.4705084745762712,False,0.3656,,
3,30,pc1,gated,0.4725423728813559,False,0.574,,
3,30,pc1,gated,0.4745762711864407,False,0.9796,,
3,30,pc1,gated,0.4766101694915254,False,0.9672,,
3,30,pc1,gated,0.4786440677966102,False,0.9274,,
3,30,pc1,gated,0.4806779661016949,False,0.6566,,
3,30,pc1,gated,0.4827118644067797,False,0.4278,,
3,30,pc1,gated,0.4847457627118644,False,0.9812,,
3,30,pc1,gated,0.4867796610169492,False,0.1516,,
3,30,pc1,gated,0.4888135593220339,False,0.3972,,
3,30,pc1,gated,0.4908474576271187,False,0.6342,,
3,30,pc1,gated,0.4928813559322034,False,0.3664,,
3,30,pc1,gated,0.4949152542372881,False,0.6476,,
3,30,pc1,gated,0.4969491525423729,False,0.7848,,
3,30,pc1,gated,0.4989830508474576,False,0.1632,,
3,30,pc1,gated,0.5010169491525424,False,0.7458,,
3,30,pc1,gated,0.5030508474576272,False,0.9916,,
3,30,pc1,gated,0.5050847457627119,False,0.9128,,
3,30,pc1,gated,0.5071186440677966,False,0.8388,,
3,30,pc1,gated,0.5091525423728814,False,0.9574,,
3,30,pc1,gated,0.5111864406779661,False,0.0288,,
3,30,pc1,gated,0.5132203389830509,False,0.829,,
3,30,pc1,gated,0.5152542372881357,False,0.966,,
3,30,pc1,gated,0.5172881355932204,False,0.8656,,
3,30,pc1,gated,0.5193220338983051,False,0.741,,
3,30,pc1,gated,0.5213559322033898,False,0.9942,,
3,30,pc1,gated,0.5233898305084747,False,0.8452,,
3,30,pc1,gated,0.5254237288135594,False,0.8054,,
3,30,pc1,gated,0.5274576271186441,False,0.8204,,
3,30,pc1,gated,0.5294915254237289,False,0.8714,,
3,30,pc1,gated,0.5315254237288136,False,0.7664,,
3,30,pc1,gated,0.5335593220338983,False,0.9324,,
3,30,pc1,gated,0.535593220338983,False,0.956,,
3,30,pc1,gated,0.5376271186440679,False,0.8028,,
3,30,pc1,gated,0.5396610169491526,False,0.997,,
3,30,pc1,gated,0.5416949152542373,False,0.8598,,
3,30,pc1,gated,0.5437288135593221,False,0.966,,
3,30,pc1,gated,0.5457627118644068,False,0.9062,,
3,30,pc1,gated,0.5477966101694915,False,0.949,,
3,30,pc1,gated,0.5498305084745763,False,0.9862,,
3,30,pc1,gated,0.5518644067796611,False,0.6,,
3,30,pc1,gated,0.5538983050847458,False,0.8924,,
3,30,pc1,gated,0.5559322033898305,False,0.9626,,
3,30,pc1,gated,0.5579661016949153,False,0.7942,,
3,30,pc1,gated,0.56,False,0.9658,,
3,30,pc1,honest,0.44,False,0.8804,,
3,30,pc1,honest,0.4420338983050847,False,0.9112,,
3,30,pc1,honest,0.4440677966101695,False,0.96,,
3,30,pc1,honest,0.4461016949152542,False,0.9302,,
3,30,pc1,honest,0.4481355932203389,False,0.9902,,
3,30,pc1,honest,0.4501694915254237,False,0.758,,
3,30,pc1,honest,0.4522033898305085,False,0.8756,,
3,30,pc1,honest,0.4542372881355932,False,0.9754,,
3,30,pc1,honest,0.456271186440678,False,0.5684,,
3,30,pc1,honest,0.4583050847457627,False,0.9754,,
3,30,pc1,honest,0.4603389830508475,False,0.994,,
3,30,pc1,honest,0.4623728813559322,False,0.9774,,
3,30,pc1,honest,0.4644067796610169,False,0.5134,,
3,30,pc1,honest,0.4664406779661017,False,0.8242,,
3,30,pc1,honest,0.4684745762711864,False,0.997,,
3,30,pc1,honest,0.4705084745762712,False,0.7518,,
3,30,pc1,honest,0.4725423728813559,False,0.7756,,
3,30,pc1,honest,0.4745762711864407,False,0.9466,,
3,30,pc1,honest,0.4766101694915254,False,0.104,,
3,30,pc1,honest,0.4786440677966102,False,0.9032,,
3,30,pc1,honest,0.4806779661016949,False,0.9856,,
3,30,pc1,honest,0.4827118644067797,False,0.9266,,
3,30,pc1,honest,0.4847457627118644,False,0.8588,,
3,30,pc1,honest,0.4867796610169492,False,0.8816,,
3,30,pc1,honest,0.4888135593220339,False,0.69,,
3,30,pc1,honest,0.4908474576271187,False,0.987,,
3,30,pc1,honest,0.4928813559322034,False,0.6594,,
3,30,pc1,honest,0.4949152542372881,False,0.9366,,
3,30,pc1,honest,0.4969491525423729,False,0.9452,,
3,30,pc1,honest,0.4989830508474576,False,0.914,,
3,30,pc1,honest,0.5010169491525424,False,0.7526,,
3,30,pc1,honest,0.5030508474576272,False,0.9836,,
3,30,pc1,honest,0.5050847457627119,False,0.972,,
3,30,pc1,honest,0.5071186440677966,False,0.8438,,
3,30,pc1,honest,0.5091525423728814,False,0.8988,,
3,30,pc1,honest,0.5111864406779661,False,0.9896,,
3,30,pc1,honest,0.5132203389830509,False,0.9754,,
3,30,pc1,honest,0.5152542372881357,False,0.9804,,
3,30,pc1,honest,0.5172881355932204,False,0.9786,,
3,30,pc1,honest,0.5193220338983051,False,0.9892,,
3,30,pc1,honest,0.5213559322033898,False,0.9922,,
3,30,pc1,honest,0.5233898305084747,False,0.971,,
3,30,pc1,honest,0.5254237288135594,False,0.9842,,
3,30,pc1,honest,0.5274576271186441,False,0.3936,,
3,30,pc1,honest,0.5294915254237289,False,0.9636,,
3,30,pc1,honest,0.5315254237288136,False,0.4084,,
3,30,pc1,honest,0.5335593220338983,False,0.982,,
3,30,pc1,honest,0.535593220338983,False,0.9232,,
3,30,pc1,honest,0.5376271186440679,False,0.992,,
3,30,pc1,honest,0.5396610169491526,False,0.7646,,
3,30,pc1,honest,0.5416949152542373,False,0.9788,,
3,30,pc1,honest,0.5437288135593221,False,0.9786,,
3,30,pc1,honest,0.5457627118644068,False,0.8396,,
3,30,pc1,honest,0.5477966101694915,False,0.6566,,
3,30,pc1,honest,0.5498305084745763,False,0.9854,,
3,30,pc1,honest,0.5518644067796611,False,0.9462,,
3,30,pc1,honest,0.5538983050847458,False,0.9898,,
3,30,pc1,honest,0.5559322033898305,False,0.9508,,
3,30,pc1,honest,0.5579661016949153,False,0.824,,
3,30,pc1,honest,0.56,False,0.969,,
3,30,pc2_bonf,gated,0.44,True,0.0004,0.1803757424036008,0.9993200586665066
3,30,pc2_bonf,gated,0.4420338983050847,True,0.0002,0.182472735891717,0.999234083083698
3,30,pc2_bonf,gated,0.4440677966101695,True,0.0002,0.1881237301225195,0.9993165789238254
3,30,pc2_bonf,gated,0.4461016949152542,True,0.0002,0.1751416394474731,0.9996524652325744
3,30,pc2_bonf,gated,0.4481355932203389,True,0.0002,0.1879119386221262,0.9993761312847004
3,30,pc2_bonf,gated,0.4501694915254237,True,0.0002,0.1772445758935432,0.9994562722064952
3,30,pc2_bonf,gated,0.4522033898305085,True,0.0002,0.1775997389245223,0.9991893588935046
3,30,pc2_bonf,gated,0.4542372881355932,True,0.0002,0.1731664303585376,0.9992693839330808
3,30,pc2_bonf,gated,0.456271186440678,True,0.0002,0.1750106403757697,0.9997524937053524
3,30,pc2_bonf,gated,0.4583050847457627,True,0.0002,0.1865586231064782,0.999674953162666
3,30,pc2_bonf,gated,0.4603389830508475,True,0.0002,0.1835304385768972,0.9997393980728464
3,30,pc2_bonf,gated,0.4623728813559322,True,0.0002,0.1777295063035005,0.9997132493588888
3,30,pc2_bonf,gated,0.4644067796610169,True,0.0002,0.1682425066271326,0.9998669930177144
3,30,pc2_bonf,gated,0.4664406779661017,True,0.0002,0.17289647506743,0.9994940145880336
3,30,pc2_bonf,gated,0.4684745762711864,True,0.0002,0.1774574598044123,0.9998975738811524
3,30,pc2_bonf,gated,0.4705084745762712,True,0.0002,0.1785608828254914,0.9997501654122032
3,30,pc2_bonf,gated,0.4725423728813559,True,0.0002,0.1717126786271881,0.9994229249414596
3,30,pc2_bonf,gated,0.4745762711864407,True,0.0002,0.1773354467792698,0.9998389400863756
3,30,pc2_bonf,gated,0.4766101694915254,True,0.0002,0.1698555710461672,0.999391481567916
3,30,pc2_bonf,gated,0.4786440677966102,True,0.0002,0.1770755561152482,0.9994105619372934
3,30,pc2_bonf,gated,0.4806779661016949,True,0.0002,0.1744724885799222,0.9996287825493976
3,30,pc2_bonf,gated,0.4827118644067797,True,0.0002,0.1734161281558513,0.9997020379605932
3,30,pc2_bonf,gated,0.4847457627118644,True,0.0002,0.1788685766261873,0.9996518469363052
3,30,pc2_bonf,gated,0.4867796610169492,True,0.0002,0.167955200193915,0.9996464703928692
3,30,pc2_bonf,gated,0.4888135593220339,True,0.0002,0.1715522547401069,0.9997885687934492
3,30,pc2_bonf,gated,0.4908474576271187,True,0.0002,0.1748824049515331,0.9995560320065712
3,30,pc2_bonf,gated,0.4928813559322034,True,0.0002,0.1670466689488979,0.998480147058723
3,30,pc2_bonf,gated,0.4949152542372881,True,0.0002,0.1660671251800567,0.9995251717642176
3,30,pc2_bonf,gated,0.4969491525423729,True,0.0002,0.1715194712458782,0.99952784301966
3,30,pc2_bonf,gated,0.4989830508474576,True,0.0002,0.1666983035187381,0.998334702374153
3,30,pc2_bonf,gated,0.5010169491525424,True,0.0002,0.1676794641865518,0.998934825693285
3,30,pc2_bonf,gated,0.5030508474576272,True,0.0002,0.1663366337946449,0.9996101011708766
3,30,pc2_bonf,gated,0.5050847457627119,True,0.0002,0.1675478470632567,0.9991200037947044
3,30,pc2_bonf,gated,0.5071186440677966,True,0.0002,0.1785936655604879,0.999637352557908
3,30,pc2_bonf,gated,0.5091525423728814,True,0.0002,0.1755656734061295,0.9999115703468888
3,30,pc2_bonf,gated,0.5111864406779661,True,0.0002,0.1667611319753295,0.9994376503739346
3,30,pc2_bonf,gated,0.5132203389830509,True,0.0002,0.1702183275813056,0.999367592348722
3,30,pc2_bonf,gated,0.5152542372881357,True,0.0002,0.1695844792631178,0.9997580705874906
3,30,pc2_bonf,gated,0.5172881355932204,True,0.0002,0.1747257469503749,0.9997374854420434
3,30,pc2_bonf,gated,0.5193220338983051,True,0.0002,0.1725124619824171,0.9992673962103694
3,30,pc2_bonf,gated,0.5213559322033898,True,0.0002,0.1713311223335099,0.9994717164233128
3,30,pc2_bonf,gated,0.5233898305084747,True,0.0002,0.1668596991177553,0.9993665415039816
3,30,pc2_bonf,gated,0.5254237288135594,True,0.0002,0.1672704695570719,0.9998728723494889
3,30,pc2_bonf,gated,0.5274576271186441,True,0.0002,0.1737367045850185,0.9994719275745038
3,30,pc2_bonf,gated,0.5294915254237289,True,0.0002,0.1773689520678338,0.9996050350644178
3,30,pc2_bonf,gated,0.5315254237288136,True,0.0002,0.1795463604226025,0.99927751930608
3,30,pc2_bonf,gated,0.5335593220338983,True,0.0002,0.1673564193745691,0.9998156114741116
3,30,pc2_bonf,gated,0.535593220338983,True,0.0002,0.1752900512807411,0.999541882305232
3,30,pc2_bonf,gated,0.5376271186440679,True,0.0002,0.1784462345058121,0.999700337404824
3,30,pc2_bonf,gated,0.5396610169491526,True,0.0002,0.1784045072627983,0.9995468393224012
3,30,pc2_bonf,gated,0.5416949152542373,True,0.0002,0.1805630798533367,0.9999412022666048
3,30,pc2_bonf,gated,0.5437288135593221,True,0.0002,0.1845345323013033,0.9992730785929588
3,30,pc2_bonf,gated,0.5457627118644068,True,0.0002,0.182674703783897,0.9997603372752242
3,30,pc2_bonf,gated,0.5477966101694915,True,0.0002,0.1781376998305677,0.9993542344954546
3,30,pc2_bonf,gated,0.5498305084745763,True,0.0002,0.1840456881832691,0.9996626234077776
3,30,pc2_bonf,gated,0.5518644067796611,True,0.0002,0.1778932848056349,0.999611630387659
3,30,pc2_bonf,gated,0.5538983050847458,True,0.0002,0.1802069803674508,0.999475605974772
3,30,pc2_bonf,gated,0.5559322033898305,True,0.0002,0.1791054600590173,0.9994822257915178
3,30,pc2_bonf,gated,0.5579661016949153,True,0.0006,0.1845405187335202,0.9994278583865388
3,30,pc2_bonf,gated,0.56,True,0.0004,0.1881113289761272,0.9991364536161192
3,30,pc2_bonf,honest,0.44,False,0.7504,,
3,30,pc2_bonf,honest,0.4420338983050847,False,0.4654,,
3,30,pc2_bonf,honest,0.4440677966101695,False,0.7778,,
3,30,pc2_bonf,honest,0.4461016949152542,False,0.9694,,
3,30,pc2_bonf,honest,0.4481355932203389,False,0.7668,,
3,30,pc2_bonf,honest,0.4501694915254237,False,0.763,,
3,30,pc2_bonf,honest,0.4522033898305085,False,0.9456,,
3,30,pc2_bonf,honest,0.4542372881355932,False,0.8992,,
3,30,pc2_bonf,honest,0.456271186440678,False,0.9396,,
3,30,pc2_bonf,honest,0.4583050847457627,False,0.6092,,
3,30,pc2_bonf,honest,0.4603389830508475,False,0.8842,,
3,30,pc2_bonf,honest,0.4623728813559322,False,0.7642,,
3,30,pc2_bonf,honest,0.4644067796610169,False,0.9516,,
3,30,pc2_bonf,honest,0.4664406779661017,False,0.789,,
3,30,pc2_bonf,honest,0.4684745762711864,False,0.9198,,
3,30,pc2_bonf,honest,0.4705084745762712,False,0.7928,,
3,30,pc2_bonf,honest,0.4725423728813559,False,0.8934,,
3,30,pc2_bonf,honest,0.4745762711864407,False,0.926,,
3,30,pc2_bonf,honest,0.4766101694915254,False,0.8652,,
3,30,pc2_bonf,honest,0.4786440677966102,False,0.7158,,
3,30,pc2_bonf,honest,0.4806779661016949,False,0.6182,,
3,30,pc2_bonf,honest,0.4827118644067797,False,0.8776,,
3,30,pc2_bonf,honest,0.4847457627118644,False,0.912,,
3,30,pc2_bonf,honest,0.4867796610169492,False,0.715,,
3,30,pc2_bonf,honest,0.4888135593220339,False,0.9094,,
3,30,pc2_bonf,honest,0.4908474576271187,False,0.281,,
3,30,pc2_bonf,honest,0.4928813559322034,False,0.814,,
3,30,pc2_bonf,honest,0.4949152542372881,False,0.9016,,
3,30,pc2_bonf,honest,0.4969491525423729,False,0.8988,,
3,30,pc2_bonf,honest,0.4989830508474576,False,0.9636,,
3,30,pc2_bonf,honest,0.5010169491525424,False,0.857,,
3,30,pc2_bonf,honest,0.5030508474576272,False,0.4696,,
3,30,pc2_bonf,honest,0.5050847457627119,False,0.759,,
3,30,pc2_bonf,honest,0.5071186440677966,False,0.761,,
3,30,pc2_bonf,honest,0.5091525423728814,False,0.7088,,
3,30,pc2_bonf,honest,0.5111864406779661,False,0.9718,,
3,30,pc2_bonf,honest,0.5132203389830509,False,0.4946,,
3,30,pc2_bonf,honest,0.5152542372881357,False,0.7486,,
3,30,pc2_bonf,honest,0.5172881355932204,False,0.8164,,
3,30,pc2_bonf,honest,0.5193220338983051,False,0.678,,
3,30,pc2_bonf,honest,0.5213559322033898,False,0.8766,,
3,30,pc2_bonf,honest,0.5233898305084747,False,0.9598,,
3,30,pc2_bonf,honest,0.5254237288135594,False,0.918,,
3,30,pc2_bonf,honest,0.5274576271186441,False,0.646,,
3,30,pc2_bonf,honest,0.5294915254237289,False,0.7504,,
3,30,pc2_bonf,honest,0.5315254237288136,False,0.6812,,
3,30,pc2_bonf,honest,0.5335593220338983,False,0.8274,,
3,30,pc2_bonf,honest,0.535593220338983,False,0.883,,
3,30,pc2_bonf,honest,0.5376271186440679,False,0.7842,,
3,30,pc2_bonf,honest,0.5396610169491526,False,0.9164,,
3,30,pc2_bonf,honest,0.5416949152542373,False,0.7274,,
3,30,pc2_bonf,honest,0.5437288135593221,False,0.8182,,
3,30,pc2_bonf,honest,0.5457627118644068,False,0.8686,,
3,30,pc2_bonf,honest,0.5477966101694915,False,0.9482,,
3,30,pc2_bonf,honest,0.5498305084745763,False,0.8956,,
3,30,pc2_bonf,honest,0.5518644067796611,False,0.968,,
3,30,pc2_bonf,honest,0.5538983050847458,False,0.3062,,
3,30,pc2_bonf,honest,0.5559322033898305,False,0.5698,,
3,30,pc2_bonf,honest,0.5579661016949153,False,0.6706,,
3,30,pc2_bonf,honest,0.56,False,0.857,,
3,30,axes_bonf,gated,0.44,True,0.0002,0.3038000347712714,0.9998220146080667
3,30,axes_bonf,gated,0.4420338983050847,True,0.0002,0.301750233145664,0.9998915118873604
3,30,axes_bonf,gated,0.4440677966101695,True,0.0002,0.3006674251588696,0.9999920152630866
3,30,axes_bonf,gated,0.4461016949152542,True,0.0002,0.2952114479207732,0.999913228394078
3,30,axes_bonf,gated,0.4481355932203389,True,0.0002,0.29258097713,0.999984167170966
3,30,axes_bonf,gated,0.4501694915254237,True,0.0002,0.3013991576667317,0.9999261170006004
3,30,axes_bonf,gated,0.4522033898305085,True,0.0002,0.2955552983033667,0.9999605233663564
3,30,axes_bonf,gated,0.4542372881355932,True,0.0002,0.29741016084252,0.9998941906316592
3,30,axes_bonf,gated,0.456271186440678,True,0.0002,0.2993896455005126,0.9999939033578592
3,30,axes_bonf,gated,0.4583050847457627,True,0.0002,0.300594832347814,0.9999683768247756
3,30,axes_bonf,gated,0.4603389830508475,True,0.0002,0.3004105711797498,0.9998591242030844
3,30,axes_bonf,gated,0.4623728813559322,True,0.0002,0.3005126037449166,0.9997427575969275
3,30,axes_bonf,gated,0.4644067796610169,True,0.0002,0.2989454957300361,0.9999516708860748
3,30,axes_bonf,gated,0.4664406779661017,True,0.0002,0.3009108848999222,0.9999621534108276
3,30,axes_bonf,gated,0.4684745762711864,True,0.0002,0.3014023945664956,0.9998721505978386
3,30,axes_bonf,gated,0.4705084745762712,True,0.0002,0.2957284422405605,0.9998268403588728
3,30,axes_bonf,gated,0.4725423728813559,True,0.0002,0.3009082167277343,0.999928279164676
3,30,axes_bonf,gated,0.4745762711864407,True,0.0002,0.3008085601218617,0.999990388241497
3,30,axes_bonf,gated,0.4766101694915254,True,0.0002,0.2980519291552208,0.9999816011079924
3,30,axes_bonf,gated,0.4786440677966102,True,0.0002,0.3014361377223757,0.999963160709359
3,30,axes_bonf,gated,0.4806779661016949,True,0.0002,0.2977227170667482,0.999865290511938
3,30,axes_bonf,gated,0.4827118644067797,True,0.0002,0.2982661854674085,0.9999168440609754
3,30,axes_bonf,gated,0.4847457627118644,True,0.0002,0.2966847801639514,0.9998134483535962
3,30,axes_bonf,gated,0.4867796610169492,True,0.0002,0.3014048526609693,0.9998140868718112
3,30,axes_bonf,gated,0.4888135593220339,True,0.0002,0.3013206386374685,0.9999960277336586
3,30,axes_bonf,gated,0.4908474576271187,True,0.0002,0.2935153332299329,0.9999742655089208
3,30,axes_bonf,gated,0.4928813559322034,True,0.0002,0.3000575254474595,0.9999524203881442
3,30,axes_bonf,gated,0.4949152542372881,True,0.0002,0.2972114453221905,0.999963854558308
3,30,axes_bonf,gated,0.4969491525423729,True,0.0002,0.3008689649900438,0.9999812524853768
3,30,axes_bonf,gated,0.4989830508474576,True,0.0002,0.3015887186150101,0.9999700815935698
3,30,axes_bonf,gated,0.5010169491525424,True,0.0002,0.2979396966274671,0.9998916537955668
3,30,axes_bonf,gated,0.5030508474576272,True,0.0002,0.3008529659732142,0.9999816459738026
3,30,axes_bonf,gated,0.5050847457627119,True,0.0002,0.3046159899481295,0.999995464817512
3,30,axes_bonf,gated,0.5071186440677966,True,0.0002,0.2999493251896508,0.999955509818252
3,30,axes_bonf,gated,0.5091525423728814,True,0.0002,0.2961867559462673,0.9999508670675156
3,30,axes_bonf,gated,0.5111864406779661,True,0.0002,0.2970904011748086,0.9999950214971676
3,30,axes_bonf,gated,0.5132203389830509,True,0.0002,0.2958232598095947,0.999994140786008
3,30,axes_bonf,gated,0.5152542372881357,True,0.0002,0.2980721458816445,0.9999874617936524
3,30,axes_bonf,gated,0.5172881355932204,True,0.0002,0.3015638559277867,0.999945500086181
3,30,axes_bonf,gated,0.5193220338983051,True,0.0002,0.2974682516626516,0.999949908586738
3,30,axes_bonf,gated,0.5213559322033898,True,0.0002,0.3053052609801836,0.9999948694772632
3,30,axes_bonf,gated,0.5233898305084747,True,0.0002,0.3012454958341831,0.9998848871275332
3,30,axes_bonf,gated,0.5254237288135594,True,0.0002,0.3019916394356712,0.999909690711821
3,30,axes_bonf,gated,0.5274576271186441,True,0.0002,0.2982347891482761,0.9999681874301956
3,30,axes_bonf,gated,0.5294915254237289,True,0.0002,0.3027820255634841,0.9999929418776596
3,30,axes_bonf,gated,0.5315254237288136,True,0.0002,0.2990453263364823,0.9999655675879312
3,30,axes_bonf,gated,0.5335593220338983,True,0.0002,0.2978822479209244,0.9999774647338548
3,30,axes_bonf,gated,0.535593220338983,True,0.0002,0.2981196767667734,0.9999671644758944
3,30,axes_bonf,gated,0.5376271186440679,True,0.0002,0.3013507763090073,0.9999943293117786
3,30,axes_bonf,gated,0.5396610169491526,True,0.0002,0.3013941775576675,0.9998018031687108
3,30,axes_bonf,gated,0.5416949152542373,True,0.0002,0.3000581027310494,0.9999367116009076
3,30,axes_bonf,gated,0.5437288135593221,True,0.0002,0.2931236666010982,0.9999941112738536
3,30,axes_bonf,gated,0.5457627118644068,True,0.0002,0.3022441784255609,0.9999997169470902
3,30,axes_bonf,gated,0.5477966101694915,True,0.0002,0.3002887379316943,0.999985908543618
3,30,axes_bonf,gated,0.5498305084745763,True,0.0002,0.2986245922770695,0.9999905185665078
3,30,axes_bonf,gated,0.5518644067796611,True,0.0002,0.2964825180272677,0.9999550048147238
3,30,axes_bonf,gated,0.5538983050847458,True,0.0002,0.3003614545523603,0.999865082894695
3,30,axes_bonf,gated,0.5559322033898305,True,0.0002,0.3008991806219929,0.999885241303685
3,30,axes_bonf,gated,0.5579661016949153,True,0.0002,0.2987118112979469,0.9999789787289708
3,30,axes_bonf,gated,0.56,True,0.0002,0.2951583344697179,0.9997051209204532
3,30,axes_bonf,honest,0.44,False,0.5598,,
3,30,axes_bonf,honest,0.4420338983050847,False,0.933,,
3,30,axes_bonf,honest,0.4440677966101695,False,0.8004,,
3,30,axes_bonf,honest,0.4461016949152542,False,0.843,,
3,30,axes_bonf,honest,0.4481355932203389,False,0.7904,,
3,30,axes_bonf,honest,0.4501694915254237,False,0.633,,
3,30,axes_bonf,honest,0.4522033898305085,False,0.5966,,
3,30,axes_bonf,honest,0.4542372881355932,False,0.804,,
3,30,axes_bonf,honest,0.456271186440678,False,0.7588,,
3,30,axes_bonf,honest,0.4583050847457627,False,0.4046,,
3,30,axes_bonf,honest,0.4603389830508475,False,0.8468,,
3,30,axes_bonf,honest,0.4623728813559322,False,0.8852,,
3,30,axes_bonf,honest,0.4644067796610169,False,0.947,,
3,30,axes_bonf,honest,0.4664406779661017,False,0.7924,,
3,30,axes_bonf,honest,0.4684745762711864,False,0.4052,,
3,30,axes_bonf,honest,0.4705084745762712,False,0.9922,,
3,30,axes_bonf,honest,0.4725423728813559,False,0.7436,,
3,30,axes_bonf,honest,0.4745762711864407,False,0.9212,,
3,30,axes_bonf,honest,0.4766101694915254,False,0.6294,,
3,30,axes_bonf,honest,0.4786440677966102,False,0.6426,,
3,30,axes_bonf,honest,0.4806779661016949,False,0.6702,,
3,30,axes_bonf,honest,0.4827118644067797,False,0.675,,
3,30,axes_bonf,honest,0.4847457627118644,False,0.901,,
3,30,axes_bonf,honest,0.4867796610169492,False,0.9156,,
3,30,axes_bonf,honest,0.4888135593220339,False,0.5698,,
3,30,axes_bonf,honest,0.4908474576271187,False,0.6774,,
3,30,axes_bonf,honest,0.4928813559322034,False,0.4976,,
3,30,axes_bonf,honest,0.4949152542372881,False,0.8114,,
3,30,axes_bonf,honest,0.4969491525423729,False,0.6738,,
3,30,axes_bonf,honest,0.4989830508474576,False,0.814,,
3,30,axes_bonf,honest,0.5010169491525424,False,0.3914,,
3,30,axes_bonf,honest,0.5030508474576272,False,0.9322,,
3,30,axes_bonf,honest,0.5050847457627119,False,0.6622,,
3,30,axes_bonf,honest,0.5071186440677966,False,0.1642,,
3,30,axes_bonf,honest,0.5091525423728814,False,0.8146,,
3,30,axes_bonf,honest,0.5111864406779661,False,0.9586,,
3,30,axes_bonf,honest,0.5132203389830509,False,0.784,,
3,30,axes_bonf,honest,0.5152542372881357,False,0.7874,,
3,30,axes_bonf,honest,0.5172881355932204,False,0.766,,
3,30,axes_bonf,honest,0.5193220338983051,False,0.8864,,
3,30,axes_bonf,honest,0.5213559322033898,False,0.7878,,
3,30,axes_bonf,honest,0.5233898305084747,False,0.923,,
3,30,axes_bonf,honest,0.5254237288135594,False,0.6976,,
3,30,axes_bonf,honest,0.5274576271186441,False,0.8046,,
3,30,axes_bonf,honest,0.5294915254237289,False,0.1778,,
3,30,axes_bonf,honest,0.5315254237288136,False,0.8924,,
3,30,axes_bonf,honest,0.5335593220338983,False,0.8054,,
3,30,axes_bonf,honest,0.535593220338983,False,0.9144,,
3,30,axes_bonf,honest,0.5376271186440679,False,0.7086,,
3,30,axes_bonf,honest,0.5396610169491526,False,0.9232,,
