n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,tau_obs,anchor,dist
1,0.9988,False,0.0536630497856826,,0.3281064149337472,1,0.0536630497856826,0.014,False,False,honest,0.1,0.9237656903765692,0.4237656903765691
1,0.943,False,0.120678152365626,,0.3583406208045703,0,0.120678152365626,0.021,False,False,honest,0.1,0.9277824267782429,0.4277824267782427
1,0.9626,False,0.1097518433977512,,0.4922909384315225,1,0.1097518433977512,0.014,False,False,honest,0.1,0.9317991631799164,0.4317991631799164
2,0.9902,False,0.0495615487587422,0.358252567810734,0.487062522259971,0,0.0318059966508876,0.015,False,False,honest,0.1,0.93581589958159,0.43581589958159
1,0.978,False,0.007676913202099,,0.4148458574529282,1,0.007676913202099,0.021,False,False,honest,0.1,0.9398326359832636,0.4398326359832637
1,0.9998,False,0.0111423571365225,,0.3159831354558982,1,0.0111423571365225,0.015,False,False,honest,0.1,0.9438493723849372,0.4438493723849372
1,0.9546,False,0.1072809527159629,,0.3406889834411664,0,0.1072809527159629,0.014,False,False,honest,0.1,0.9478661087866108,0.4478661087866109
1,0.298,False,0.0647191133132997,,0.1916367290185505,1,0.0647191133132997,0.014,False,False,honest,0.1,0.9518828451882846,0.4518828451882846
2,0.959,False,0.0579042291465951,0.5591020291485583,0.4762325805267214,0,0.0902786011592986,0.011,False,False,honest,0.1,0.9558995815899582,0.4558995815899582
1,0.6682,False,0.0859625542371981,,0.5087794819809676,1,0.0859625542371981,0.01,False,False,honest,0.1,0.959916317991632,0.4599163179916319
1,0.9982,False,0.1196907147332873,,0.5551163315186837,1,0.1196907147332873,0.008,False,False,honest,0.1,0.9639330543933056,0.4639330543933055
0,,False,,,,-1,,0.012,False,True,honest,0.1,0.9679497907949792,0.4679497907949791
0,,False,,,,-1,,0.006,False,True,honest,0.1,0.9719665271966528,0.4719665271966528
1,0.9904,False,0.0470534668297659,,0.4646303180703652,1,0.0470534668297659,0.011,False,False,honest,0.1,0.9759832635983264,0.4759832635983264
1,0.9628,False,0.0284914658589992,,0.4916270480082833,1,0.0284914658589992,0.007,False,False,honest,0.1,0.98,0.48
1,0.9988,False,0.1992720283610591,,0.3989321791631587,1,0.1992720283610591,0.007,False,False,gated,0.2,0.02,0.48
0,,False,,,,-1,,0.008,False,True,gated,0.2,0.0240167364016736,0.4759832635983264
0,,False,,,,-1,,0.01,False,True,gated,0.2,0.0280334728033472,0.4719665271966527
0,,False,,,,-1,,0.009,False,True,gated,0.2,0.0320502092050209,0.467949790794979
1,0.992,False,0.3204706964115493,,0.9538471941687438,0,0.3204706964115493,0.011,False,False,gated,0.2,0.0360669456066945,0.4639330543933054
0,,False,,,,-1,,0.012,False,True,gated,0.2,0.0400836820083682,0.4599163179916318
0,,False,,,,-1,,0.009,False,True,gated,0.2,0.0441004184100418,0.4558995815899581
1,0.7522,False,0.0142927991931672,,0.5645315498184503,0,0.0142927991931672,0.013,False,False,gated,0.2,0.0481171548117154,0.4518828451882845
0,,False,,,,-1,,0.012,False,True,gated,0.2,0.0521338912133891,0.4478661087866109
0,,False,,,,-1,,0.016,False,True,gated,0.2,0.0561506276150627,0.4438493723849372
0,,False,,,,-1,,0.012,False,True,gated,0.2,0.0601673640167364,0.4398326359832636
1,0.9248,False,0.2059694303132611,,0.4629312844472549,0,0.2059694303132611,0.022,False,False,gated,0.2,0.06418410041841,0.4358158995815899
0,,False,,,,-1,,0.017,False,True,gated,0.2,0.0682008368200836,0.4317991631799163
1,1.0,False,0.21237945046515,,0.3844611494721734,1,0.21237945046515,0.019,False,False,gated,0.2,0.0722175732217573,0.4277824267782427
0,,False,,,,-1,,0.011,False,True,gated,0.2,0.0762343096234309,0.423765690376569
1,0.9994,False,0.1007795307016704,,0.7435057785572221,0,0.1007795307016704,0.017,False,False,gated,0.2,0.0802510460251046,0.4197489539748954
0,,False,,,,-1,,0.019,False,True,gated,0.2,0.0842677824267782,0.4157322175732217
0,,False,,,,-1,,0.021,False,True,gated,0.2,0.0882845188284519,0.4117154811715481
0,,False,,,,-1,,0.026,False,True,gated,0.2,0.0923012552301255,0.4076987447698744
0,,False,,,,-1,,0.022,False,True,gated,0.2,0.0963179916317991,0.4036820083682008
0,,False,,,,-1,,0.022,False,True,gated,0.2,0.1003347280334728,0.3996652719665272
0,,False,,,,-1,,0.028,False,True,gated,0.2,0.1043514644351464,0.3956485355648536
0,,False,,,,-1,,0.03,False,True,gated,0.2,0.1083682008368201,0.3916317991631799
0,,False,,,,-1,,0.025,False,True,gated,0.2,0.1123849372384937,0.3876150627615062
0,,False,,,,-1,,0.033,False,True,gated,0.2,0.1164016736401673,0.3835983263598326
0,,False,,,,-1,,0.028,False,True,gated,0.2,0.120418410041841,0.379581589958159
1,0.9974,False,0.1254691350780982,,0.4375338126753044,1,0.1254691350780982,0.04,False,False,gated,0.2,0.1244351464435146,0.3755648535564853
0,,False,,,,-1,,0.031,False,True,gated,0.2,0.1284518828451883,0.3715481171548117
0,,False,,,,-1,,0.024,False,True,gated,0.2,0.1324686192468619,0.367531380753138
1,1.0,False,0.1148509536856518,,0.3414212262290101,1,0.1148509536856518,0.03,False,False,gated,0.2,0.1364853556485355,0.3635146443514644
2,0.7964,False,0.0644854134549992,0.4142791162270956,0.325086595363709,0,0.0377704533589089,0.032,False,False,gated,0.2,0.1405020920502092,0.3594979079497907
0,,False,,,,-1,,0.041,False,True,gated,0.2,0.1445188284518828,0.3554811715481171
0,,False,,,,-1,,0.041,False,True,gated,0.2,0.1485355648535564,0.3514644351464435
0,,False,,,,-1,,0.044,False,True,gated,0.2,0.1525523012552301,0.3474476987447699
1,0.9026,False,0.0627540930460283,,0.2904796267207941,1,0.0627540930460283,0.041,False,False,gated,0.2,0.1565690376569037,0.3434309623430962
0,,False,,,,-1,,0.045,False,True,gated,0.2,0.1605857740585774,0.3394142259414225
0,,False,,,,-1,,0.037,False,True,gated,0.2,0.164602510460251,0.3353974895397489
0,,False,,,,-1,,0.042,False,True,gated,0.2,0.1686192468619247,0.3313807531380753
0,,False,,,,-1,,0.055,True,True,gated,0.2,0.1726359832635983,0.3273640167364017
0,,False,,,,-1,,0.051,True,True,gated,0.2,0.1766527196652719,0.323347280334728
1,0.898,False,0.1544475182100207,,0.4765814332268678,1,0.1544475182100207,0.057,True,False,gated,0.2,0.1806694560669456,0.3193305439330544
1,0.998,False,0.1880664549257706,,0.1617828153753885,1,0.1880664549257706,0.053,True,False,gated,0.2,0.1846861924686192,0.3153138075313807
1,0.9994,False,0.0665144973755118,,0.3106728777849941,1,0.0665144973755118,0.069,True,False,gated,0.2,0.1887029288702928,0.3112970711297071
1,0.9956,False,0.0025580674291009,,0.5775289612782181,1,0.0025580674291009,0.064,True,False,gated,0.2,0.1927196652719665,0.3072803347280335
2,0.7472,False,0.1258681319287344,0.1492858773919172,0.408030903929506,0,0.1070777974179224,0.05,True,False,gated,0.2,0.1967364016736401,0.3032635983263598
1,1.0,False,0.0640302612006096,,0.746137828659925,0,0.0640302612006096,0.06,True,False,gated,0.2,0.2007531380753138,0.2992468619246862
0,,False,,,,-1,,0.08,True,True,gated,0.2,0.2047698744769874,0.2952301255230125
0,,False,,,,-1,,0.079,True,True,gated,0.2,0.2087866108786611,0.2912133891213389
1,0.9818,False,0.2705005923258951,,0.4560056676785868,1,0.2705005923258951,0.073,True,False,gated,0.2,0.2128033472803347,0.2871966527196652
1,0.9996,False,0.2001801166217861,,0.3424449030359782,0,0.2001801166217861,0.081,True,False,gated,0.2,0.2168200836820083,0.2831799163179916
1,1.0,False,0.2656661627274453,,0.2292864695673965,1,0.2656661627274453,0.086,True,False,gated,0.2,0.220836820083682,0.279163179916318
1,0.5018,False,0.2567364944295359,,0.4938708619743587,1,0.2567364944295359,0.089,True,False,gated,0.2,0.2248535564853556,0.2751464435146443
1,1.0,False,0.2185720397660447,,0.5324356775350383,0,0.2185720397660447,0.097,True,False,gated,0.2,0.2288702928870293,0.2711297071129707
1,0.9934,False,0.2162100829100511,,0.5424247746330577,0,0.2162100829100511,0.09,True,False,gated,0.2,0.2328870292887029,0.267112970711297
1,0.0998,False,0.0872708706227437,,0.5169077429009588,1,0.0872708706227437,0.076,True,False,gated,0.2,0.2369037656903765,0.2630962343096234
1,1.0,False,0.1661296231839713,,0.4951179787512058,1,0.1661296231839713,0.099,True,False,gated,0.2,0.2409205020920502,0.2590794979079498
1,0.8106,False,0.232385830837067,,0.6876123763204993,1,0.232385830837067,0.114,True,False,gated,0.2,0.2449372384937238,0.2550627615062761
1,0.7756,False,0.1834169038951628,,0.7053114096700297,0,0.1834169038951628,0.111,True,False,gated,0.2,0.2489539748953975,0.2510460251046025
2,0.914,False,0.1028705361187438,0.5498522867016686,0.5574470098034247,1,0.1594341356384116,0.112,True,False,gated,0.2,0.2529707112970711,0.2470292887029288
1,0.5686,False,0.2779516227751815,,0.2053011594140397,1,0.2779516227751815,0.126,True,False,gated,0.2,0.2569874476987447,0.2430125523012552
2,0.9876,False,0.0994151092191974,0.6508349854652826,0.5107888381139429,0,0.1641179403835541,0.097,True,False,gated,0.2,0.2610041841004184,0.2389958158995815
1,0.9526,False,0.1726213824188344,,0.4945805869576515,0,0.1726213824188344,0.132,True,False,gated,0.2,0.2650209205020921,0.2349790794979079
1,0.7076,False,0.0536619618726541,,0.5491332969916138,0,0.0536619618726541,0.112,True,False,gated,0.2,0.2690376569037657,0.2309623430962343
1,0.9996,False,0.0283078833495546,,0.4682408902321703,1,0.0283078833495546,0.119,True,False,gated,0.2,0.2730543933054393,0.2269456066945606
1,0.936,False,0.312804391259341,,0.2693326551539675,1,0.312804391259341,0.133,True,False,gated,0.2,0.277071129707113,0.222928870292887
1,0.998,False,0.0570952663866302,,0.4211593094043787,0,0.0570952663866302,0.149,True,False,gated,0.2,0.2810878661087866,0.2189121338912133
1,0.9996,False,0.1386953496319306,,0.3458564965362357,1,0.1386953496319306,0.151,True,False,gated,0.2,0.2851046025104602,0.2148953974895397
1,1.0,False,0.2382385889014312,,0.4521998954112723,0,0.2382385889014312,0.134,True,False,gated,0.2,0.2891213389121339,0.210878661087866
1,0.922,False,0.0374229937926236,,0.6142386128557618,0,0.0374229937926236,0.162,True,False,gated,0.2,0.2931380753138076,0.2068619246861924
1,0.7838,False,0.1822001338295639,,0.4469950771356977,1,0.1822001338295639,0.142,True,False,gated,0.2,0.2971548117154812,0.2028451882845188
2,0.9504,False,0.2408978795305862,0.1741053221134156,0.284564374384056,1,0.1989562766183006,0.154,True,False,gated,0.2,0.3011715481171548,0.1988284518828451
1,0.7638,False,0.1984763672429925,,0.5054096590102197,1,0.1984763672429925,0.161,True,False,gated,0.2,0.3051882845188285,0.1948117154811715
1,0.719,False,0.2590578687285266,,0.4585726464716789,0,0.2590578687285266,0.167,True,False,gated,0.2,0.3092050209205021,0.1907949790794978
1,0.993,False,0.1912485228347728,,0.4927052569805399,0,0.1912485228347728,0.194,True,False,gated,0.2,0.3132217573221758,0.1867782426778242
1,1.0,False,0.1888774350273518,,0.5983809871938679,1,0.1888774350273518,0.177,True,False,gated,0.2,0.3172384937238494,0.1827615062761505
1,0.9658,False,0.2948165052392303,,0.1323943780194988,1,0.2948165052392303,0.178,True,False,gated,0.2,0.321255230125523,0.1787447698744769
1,1.0,False,0.0121998863209149,,0.6645404934369262,0,0.0121998863209149,0.194,True,False,gated,0.2,0.3252719665271967,0.1747280334728033
2,0.9994,False,0.0679244625079788,0.0017340030847269,0.5891097118195118,0,0.0680422437354978,0.184,True,False,gated,0.2,0.3292887029288703,0.1707112970711296
1,0.9964,False,0.0452393043708325,,0.5910384575780504,0,0.0452393043708325,0.22,True,False,gated,0.2,0.3333054393305439,0.166694560669456
2,0.5006,False,0.1851639286127744,0.4734516987418496,0.4886321092209864,0,0.0974977520648683,0.222,True,False,gated,0.2,0.3373221757322176,0.1626778242677823
1,0.9234,False,0.1976774533452224,,0.235201691921331,1,0.1976774533452224,0.193,True,False,gated,0.2,0.3413389121338912,0.1586610878661087
1,1.0,False,0.0750176054443936,,0.4977861805216931,1,0.0750176054443936,0.217,True,False,gated,0.2,0.3453556485355649,0.1546443514644351
1,0.9962,False,0.2409698865068543,,0.4858925936188746,1,0.2409698865068543,0.256,True,False,gated,0.2,0.3493723849372385,0.1506276150627614
2,0.9858,False,0.1481192753654827,0.363563406070978,0.4298456678312439,1,0.0942685271084791,0.21,True,False,gated,0.2,0.3533891213389121,0.1466108786610878
2,0.918,False,0.1349011698591541,0.7734674308849033,0.5791175765906422,0,0.2392428311342554,0.226,True,False,gated,0.2,0.3574058577405858,0.1425941422594142
2,0.956,False,0.1949720851571494,0.203394019870366,0.4992888846557077,1,0.2346282413199727,0.247,True,False,gated,0.2,0.3614225941422594,0.1385774058577405
1,0.9968,False,0.2066545488907896,,0.5040554012005916,1,0.2066545488907896,0.25,True,False,gated,0.2,0.365439330543933,0.1345606694560669
1,0.9784,False,0.1993823276693666,,0.7026355223673362,0,0.1993823276693666,0.234,True,False,gated,0.2,0.3694560669456067,0.1305439330543932
1,0.509,False,0.2671143838896075,,0.446234986708197,1,0.2671143838896075,0.255,True,False,gated,0.2,0.3734728033472804,0.1265271966527196
2,0.9992,False,0.2010637208282581,0.5526240059775901,0.3412753469888923,1,0.0899510819668336,0.25,True,False,gated,0.2,0.377489539748954,0.122510460251046
1,0.9934,False,0.1843180099354461,,0.4852854304372631,1,0.1843180099354461,0.282,True,False,gated,0.2,0.3815062761506276,0.1184937238493723
1,0.861,False,0.2408329951126092,,0.4935247950665519,1,0.2408329951126092,0.276,True,False,gated,0.2,0.3855230125523013,0.1144769874476986
1,0.9416,False,0.2103058450566744,,0.5180534040304011,0,0.2103058450566744,0.269,True,False,gated,0.2,0.3895397489539749,0.110460251046025
2,0.8006,False,0.1980833729856284,0.0111976751252451,0.5332250911926648,0,0.1958652997272114,0.295,True,False,gated,0.2,0.3935564853556486,0.1064435146443514
2,0.96,False,0.1388865622878089,0.8412377784512843,0.4582134187106144,1,0.0220499391712353,0.32,True,False,gated,0.2,0.3975732217573222,0.1024267782426777
2,0.6222,False,0.2408794087504181,0.0849594660003255,0.5429338776202431,0,0.2613443946884127,0.318,True,False,gated,0.2,0.4015899581589958,0.0984100418410041
3,0.9066,False,0.0968107052976607,0.721057051420789,0.4816154306473514,1,0.0131041479752177,0.307,True,False,gated,0.2,0.4056066945606695,0.0943933054393305
2,1.0,False,0.0690615298696079,0.2642938541470107,0.6907071824502089,0,0.050808991966816,0.326,True,False,gated,0.2,0.4096234309623431,0.0903765690376568
2,0.8924,False,0.1518740383438354,0.1644849585570203,0.3815655253807891,0,0.176855033246873,0.346,True,False,gated,0.2,0.4136401673640167,0.0863598326359832
2,0.9986,False,0.2273324009532934,0.0971312070654726,0.3785581340749032,1,0.2494134714630759,0.323,True,False,gated,0.2,0.4176569037656904,0.0823430962343095
2,0.9864,False,0.1460631890587697,0.2416779905366466,0.3884683365700933,0,0.1107629310354303,0.364,True,False,gated,0.2,0.4216736401673641,0.0783263598326359
2,0.9718,False,0.2370895326412214,0.1099592581184787,0.5054726645542816,0,0.2110193435242259,0.387,True,False,gated,0.2,0.4256903765690377,0.0743096234309623
2,0.9156,False,0.1758909099396739,0.636597321372344,0.4237336262429791,1,0.0639192278176967,0.368,True,False,gated,0.2,0.4297071129707113,0.0702928870292886
2,0.9892,False,0.1059788360437882,0.4450099577121591,0.6222929269040297,0,0.1531404733904632,0.359,True,False,gated,0.2,0.433723849372385,0.066276150627615
2,0.9456,False,0.0825251499661744,0.7096171607892086,0.4466438257079127,1,0.0239638873527644,0.372,True,False,gated,0.2,0.4377405857740586,0.0622594142259413
3,0.2296,False,0.1919134872943329,0.6565421004954837,0.4923557837683065,1,0.0152713332231138,0.382,True,False,gated,0.2,0.4417573221757322,0.0582426778242677
2,0.8288,False,0.1764033648221022,0.0535729578414257,0.4848266661250793,0,0.1669529147953485,0.428,True,False,gated,0.2,0.4457740585774059,0.054225941422594
2,0.9936,False,0.1655422678213225,0.1852656957847106,0.5475609125959857,0,0.134872964391441,0.41,True,False,gated,0.2,0.4497907949790795,0.0502092050209204
2,0.8802,False,0.317615967537291,0.0336902509478783,0.2495178649452304,1,0.3069154058858728,0.415,True,False,gated,0.2,0.4538075313807532,0.0461924686192468
2,0.8598,False,0.2544796416660436,0.1112972623889298,0.4315915081276689,0,0.2261567542147858,0.406,True,False,gated,0.2,0.4578242677824268,0.0421757322175731
3,0.9498,False,0.2155855965945557,0.6773192451943613,0.4951965841461427,1,0.2600768176583881,0.409,True,False,gated,0.2,0.4618410041841004,0.0381589958158995
2,1.0,False,0.2834571616493205,0.0840788753530795,0.4483654225203603,1,0.3072899210116555,0.44,True,False,gated,0.2,0.4658577405857741,0.0341422594142258
3,0.8514,False,0.2759921085769916,0.380967764595218,0.4211280127429214,1,0.3370496331675495,0.453,True,False,gated,0.2,0.4698744769874478,0.0301255230125522
3,0.5654,False,0.273875864028429,0.2013491305732807,0.3641426304153935,1,0.273875864028429,0.444,True,False,gated,0.2,0.4738912133891214,0.0261087866108786
3,0.9842,False,0.2019777917925888,0.1375916645307036,0.4891534519180552,1,0.2344539691364661,0.453,True,False,gated,0.2,0.477907949790795,0.0220920502092049
3,0.623,False,0.1097360080262856,0.4683677285199759,0.4987679371037292,1,0.2667823007629735,0.468,True,False,gated,0.2,0.4819246861924686,0.0180753138075313
3,0.757,False,0.2919921296471465,0.1584368099203748,0.4808100215472468,1,0.2919921296471465,0.471,True,False,gated,0.2,0.4859414225941423,0.0140585774058576
3,0.8128,False,0.2740485552339408,0.1915575870626259,0.4981770538715706,1,0.2287642922641494,0.446,True,False,gated,0.2,0.4899581589958159,0.010041841004184
3,0.444,False,0.2989461907732931,0.1498881536554458,0.5604417091865511,0,0.2989461907732931,0.478,True,False,gated,0.2,0.4939748953974895,0.0060251046025104
3,0.968,False,0.2800009922402161,0.0604503832283526,0.5375549987120909,1,0.2541288707056616,0.5,True,False,gated,0.2,0.4979916317991632,0.0020083682008367
3,0.718,False,0.2612568591521996,0.2317126250184552,0.4998332972035331,1,0.188121317874566,0.497,True,False,gated,0.2,0.5020083682008368,0.0020083682008368
3,0.9994,False,0.2677645378838456,0.3632854100190105,0.6142608497641479,0,0.1192764031946518,0.482,True,False,gated,0.2,0.5060251046025105,0.0060251046025104
3,0.9896,False,0.2038289832602267,0.1805610986328836,0.5164488424306497,0,0.2038289832602267,0.489,True,False,gated,0.2,0.5100418410041841,0.0100418410041841
3,0.777,False,0.2292342036050704,0.2401689451789524,0.497408891170908,1,0.2917799649339431,0.4669999999999999,True,False,gated,0.2,0.5140585774058578,0.0140585774058578
3,0.8674,False,0.1825290761921168,0.093525764004085,0.4658597689108522,0,0.1825290761921168,0.469,True,False,gated,0.2,0.5180753138075314,0.0180753138075313
3,0.941,False,0.2804969157048783,0.5047197829836277,0.4191819069769801,1,0.0674786391950571,0.473,True,False,gated,0.2,0.5220920502092051,0.0220920502092051
3,0.667,False,0.2828028678851851,0.4285675172474883,0.7377548651922567,0,0.2828028678851851,0.4479999999999999,True,False,gated,0.2,0.5261087866108787,0.0261087866108786
2,1.0,False,0.2600598299522335,0.1756903344813718,0.3634840408041688,0,0.2143698314425812,0.4599999999999999,True,False,gated,0.2,0.5301255230125523,0.0301255230125523
2,0.9902,False,0.281179828742805,0.0309677789576713,0.445399925314364,1,0.2898873435266991,0.422,True,False,gated,0.2,0.534142259414226,0.0341422594142259
2,0.9886,False,0.2011405592797928,0.08246014588274,0.5119780291130909,0,0.1845544794185627,0.4599999999999999,True,False,gated,0.2,0.5381589958158997,0.0381589958158996
2,0.6276,False,0.3517625529604342,0.180429699883467,0.7190380028848946,0,0.2882941410993604,0.431,True,False,gated,0.2,0.5421757322175733,0.0421757322175733
2,0.8576,False,0.2318814285188023,0.0427466958390379,0.4712503406217262,0,0.2219692636231447,0.411,True,False,gated,0.2,0.5461924686192469,0.0461924686192468
2,0.9998,False,0.2386982160743387,0.4067981913542324,0.6603688878630208,0,0.1415962134954092,0.394,True,False,gated,0.2,0.5502092050209205,0.0502092050209205
2,0.9994,False,0.292033043238575,0.098080292753935,0.5884152660516604,0,0.3206757296133351,0.394,True,False,gated,0.2,0.5542259414225942,0.0542259414225941
2,0.9994,False,0.1889593504898649,0.2502988098126389,0.345473243196036,1,0.1416630499590321,0.398,True,False,gated,0.2,0.5582426778242678,0.0582426778242678
2,0.3514,False,0.2415338394859129,0.2166368251694961,0.6270329116959587,0,0.2938589636433564,0.385,True,False,gated,0.2,0.5622594142259415,0.0622594142259415
2,0.9756,False,0.2182702233303097,0.4259865790478634,0.5033079220224188,0,0.3112504090752275,0.397,True,False,gated,0.2,0.5662761506276152,0.0662761506276151
2,0.8394,False,0.2342677165376038,0.246854084452668,0.574639506050448,0,0.2920976592205581,0.356,True,False,gated,0.2,0.5702928870292887,0.0702928870292887
2,0.4764,False,0.1372985192153272,0.1040764675979958,0.6122662279669262,0,0.1515880641017981,0.347,True,False,gated,0.2,0.5743096234309624,0.0743096234309623
2,0.9702,False,0.1501684292616675,0.6629657865058252,0.4758897611808121,1,0.2497249600761363,0.3259999999999999,True,False,gated,0.2,0.578326359832636,0.078326359832636
2,0.9166,False,0.1946527322869455,0.5046294773759197,0.6715154875554281,0,0.0964252257226847,0.3299999999999999,True,False,gated,0.2,0.5823430962343097,0.0823430962343096
2,0.9722,False,0.1572837905376638,0.6902760923966706,0.353651865397794,0,0.2658530308680291,0.345,True,False,gated,0.2,0.5863598326359833,0.0863598326359833
2,0.918,False,0.214986441815615,0.4409944733930752,0.3176484938884168,1,0.3097942745111841,0.353,True,False,gated,0.2,0.590376569037657,0.090376569037657
2,0.9738,False,0.2071917465831052,0.0458772949260331,0.6124807919745108,0,0.2166971434473841,0.302,True,False,gated,0.2,0.5943933054393306,0.0943933054393305
1,0.9996,False,0.2131827638891238,,0.521764072341835,0,0.2131827638891238,0.307,True,False,gated,0.2,0.5984100418410042,0.0984100418410042
2,0.9956,False,0.1761373859766748,0.0153853821658168,0.3518313047267792,0,0.1734274449797203,0.279,True,False,gated,0.2,0.6024267782426779,0.1024267782426778
2,0.9994,False,0.2009879139681863,0.1249190913329289,0.4952394932068777,0,0.226095141550118,0.301,True,False,gated,0.2,0.6064435146443515,0.1064435146443515
2,0.9714,False,0.2716461442399976,0.0490099588305835,0.6599923147118587,0,0.2583327778942595,0.281,True,False,gated,0.2,0.6104602510460252,0.1104602510460251
1,0.812,False,0.2393537676176436,,0.4998640116005148,0,0.2393537676176436,0.277,True,False,gated,0.2,0.6144769874476989,0.1144769874476988
2,0.7936,False,0.2012353835553115,0.4686895063520165,0.5721445797598077,0,0.2955522961348779,0.27,True,False,gated,0.2,0.6184937238493724,0.1184937238493724
1,0.9988,False,0.1544341504846019,,0.2840626489813977,1,0.1544341504846019,0.272,True,False,gated,0.2,0.6225104602510461,0.122510460251046
2,0.8768,False,0.1941207564647769,0.130173194895807,0.4212775649321136,1,0.219390075529518,0.272,True,False,gated,0.2,0.6265271966527197,0.1265271966527197
2,0.9128,False,0.2038320455543928,0.1081082449628572,0.470653647175333,0,0.1817961208422101,0.266,True,False,gated,0.2,0.6305439330543934,0.1305439330543933
1,1.0,False,0.1953178984489135,,0.523836695323763,0,0.1953178984489135,0.2289999999999999,True,False,gated,0.2,0.634560669456067,0.134560669456067
1,0.9992,False,0.2313368643250005,,0.4702878174055442,1,0.2313368643250005,0.237,True,False,gated,0.2,0.6385774058577407,0.1385774058577407
1,0.9996,False,0.1569250099869368,,0.5739417065637071,0,0.1569250099869368,0.238,True,False,gated,0.2,0.6425941422594142,0.1425941422594142
1,0.9956,False,0.3206257156311543,,0.8613934681489522,0,0.3206257156311543,0.2259999999999999,True,False,gated,0.2,0.6466108786610879,0.1466108786610879
1,0.9998,False,0.1457873775868465,,0.4959142595155754,0,0.1457873775868465,0.2329999999999999,True,False,gated,0.2,0.6506276150627616,0.1506276150627615
1,0.9262,False,0.2910665381074621,,0.5340116207684432,1,0.2910665381074621,0.2189999999999999,True,False,gated,0.2,0.6546443514644352,0.1546443514644352
2,0.9046,False,0.1214533691138369,0.6738939048309502,0.5110322335737584,1,0.2033000542815092,0.1959999999999999,True,False,gated,0.2,0.6586610878661089,0.1586610878661088
1,0.9984,False,0.2259712183526195,,0.2806338184585901,1,0.2259712183526195,0.2069999999999999,True,False,gated,0.2,0.6626778242677824,0.1626778242677824
1,1.0,False,0.1117700094532837,,0.6356667135827224,0,0.1117700094532837,0.2089999999999999,True,False,gated,0.2,0.6666945606694561,0.1666945606694561
2,1.0,False,0.1025048987352484,0.8754864673403314,0.5560212960994488,0,0.0127632470555718,0.176,True,False,gated,0.2,0.6707112970711298,0.1707112970711297
1,0.9994,False,0.2036946003707068,,0.5152106197858325,0,0.2036946003707068,0.18,True,False,gated,0.2,0.6747280334728034,0.1747280334728034
2,0.8028,False,0.1131154024727847,0.3930882280986904,0.4858762960764175,0,0.157579735601875,0.177,True,False,gated,0.2,0.6787447698744771,0.178744769874477
1,0.9922,False,0.1947014101961702,,0.5021461864277935,0,0.1947014101961702,0.161,True,False,gated,0.2,0.6827615062761507,0.1827615062761507
1,0.994,False,0.1079554642491246,,0.6084699608332822,0,0.1079554642491246,0.164,True,False,gated,0.2,0.6867782426778243,0.1867782426778242
1,0.7924,False,0.1935645379067841,,0.7753716154393758,0,0.1935645379067841,0.171,True,False,gated,0.2,0.6907949790794979,0.1907949790794979
1,0.9982,False,0.2033451207277085,,0.4684287988987142,0,0.2033451207277085,0.164,True,False,gated,0.2,0.6948117154811716,0.1948117154811716
1,0.9828,False,0.1276407519948679,,0.5535874115348106,0,0.1276407519948679,0.164,True,False,gated,0.2,0.6988284518828453,0.1988284518828452
1,0.9996,False,0.0808406953828788,,0.5454648371021905,0,0.0808406953828788,0.161,True,False,gated,0.2,0.7028451882845189,0.2028451882845189
1,0.7604,False,0.2320227727506829,,0.2447970091396439,0,0.2320227727506829,0.156,True,False,gated,0.2,0.7068619246861926,0.2068619246861925
1,0.8282,False,0.2114158988352328,,0.6727857122805398,0,0.2114158988352328,0.152,True,False,gated,0.2,0.7108786610878661,0.2108786610878661
1,0.9982,False,0.2261907518988276,,0.4459363414151052,1,0.2261907518988276,0.124,True,False,gated,0.2,0.7148953974895398,0.2148953974895397
2,0.9658,False,0.0539297390138019,0.0772917108849169,0.5290761036210905,0,0.0497614172177708,0.154,True,False,gated,0.2,0.7189121338912134,0.2189121338912134
1,0.985,False,0.2182476714993685,,0.6769785040025731,0,0.2182476714993685,0.122,True,False,gated,0.2,0.7229288702928871,0.2229288702928871
1,0.9824,False,0.0600832367251959,,0.4384212809265609,0,0.0600832367251959,0.136,True,False,gated,0.2,0.7269456066945608,0.2269456066945607
1,0.9996,False,0.0386479615184632,,0.5371412139629825,0,0.0386479615184632,0.1159999999999999,True,False,gated,0.2,0.7309623430962344,0.2309623430962344
1,0.9942,False,0.1696192967706598,,0.5339286104377131,1,0.1696192967706598,0.1159999999999999,True,False,gated,0.2,0.734979079497908,0.2349790794979079
1,0.9998,False,0.0652796119532651,,0.5132864588815137,0,0.0652796119532651,0.119,True,False,gated,0.2,0.7389958158995816,0.2389958158995816
1,0.891,False,0.2620762491050393,,0.8415640249332137,0,0.2620762491050393,0.0909999999999999,True,False,gated,0.2,0.7430125523012553,0.2430125523012553
2,0.8794,False,0.0701256223099085,0.8226153568639464,0.5829864491495744,0,0.1278120361325029,0.1059999999999999,True,False,gated,0.2,0.747029288702929,0.2470292887029289
1,0.9994,False,0.206732880786455,,0.2162734072872033,1,0.206732880786455,0.1119999999999999,True,False,gated,0.2,0.7510460251046026,0.2510460251046026
