target,anchor,r_frac,d_hat,sigma_per_coord,frac_real,crosses,n_resp_vals,gap
housing,433,0.02,7,0.013456494070932405,1.0,False,111,
housing,433,0.05,7,0.03364123517733101,1.0,False,225,
housing,433,0.1,7,0.06728247035466202,1.0,False,273,
housing,433,0.2,7,0.13456494070932404,1.0,False,295,
housing,433,0.35,7,0.23548864624131707,0.9866666666666667,False,300,
housing,433,0.5,7,0.33641235177331014,0.9533333333333334,True,300,
housing,433,0.75,7,0.5046185276599652,0.8566666666666667,True,300,0.04440406488299953
housing,433,1.0,7,0.6728247035466203,0.8566666666666667,True,300,0.04199424873443913
housing,1318,0.02,6,0.010899523831982507,1.0,False,67,
housing,1318,0.05,6,0.02724880957995627,1.0,False,172,
housing,1318,0.1,6,0.05449761915991254,1.0,False,253,
housing,1318,0.2,6,0.10899523831982508,1.0,False,294,
housing,1318,0.35,6,0.19074166705969386,1.0,False,299,
housing,1318,0.5,6,0.2724880957995627,1.0,False,299,
housing,1318,0.75,6,0.408732143699344,1.0,False,300,
housing,1318,1.0,6,0.5449761915991254,1.0,False,300,
housing,1297,0.02,6,0.009818112225136188,1.0,False,58,
housing,1297,0.05,6,0.02454528056284047,1.0,False,144,
housing,1297,0.1,6,0.04909056112568094,1.0,False,249,
housing,1297,0.2,6,0.09818112225136189,1.0,False,296,
housing,1297,0.35,6,0.17181696393988327,1.0,False,300,
housing,1297,0.5,6,0.24545280562840469,1.0,False,300,
housing,1297,0.75,6,0.36817920844260704,1.0,False,300,
housing,1297,1.0,6,0.49090561125680937,0.9633333333333334,True,300,
housing,601,0.02,7,0.009359995365735943,1.0,False,47,
housing,601,0.05,7,0.023399988414339858,1.0,False,141,
housing,601,0.1,7,0.046799976828679715,1.0,False,263,
housing,601,0.2,7,0.09359995365735943,1.0,False,297,
housing,601,0.35,7,0.16379991890037895,1.0,False,300,
housing,601,0.5,7,0.23399988414339853,1.0,False,300,
housing,601,0.75,7,0.3509998262150978,1.0,False,300,
housing,601,1.0,7,0.46799976828679707,1.0,False,300,
housing,2819,0.02,7,0.02054337100073083,1.0,False,114,
housing,2819,0.05,7,0.05135842750182708,0.8666666666666667,True,272,0.12063550123801559
housing,2819,0.1,7,0.10271685500365416,0.72,True,295,0.14501750311523587
housing,2819,0.2,7,0.2054337100073083,0.6966666666666667,True,300,0.15229730061022018
housing,2819,0.35,7,0.3595089925127895,0.5866666666666667,True,300,0.15585322516404965
housing,2819,0.5,7,0.5135842750182708,0.5433333333333333,True,300,0.14886001297621565
housing,2819,0.75,7,0.7703764125274061,0.5733333333333334,True,300,0.09877269921261256
housing,2819,1.0,7,1.0271685500365415,0.52,True,300,0.10420625123203298
housing,2830,0.02,5,0.009230173958732057,1.0,False,119,
housing,2830,0.05,5,0.023075434896830144,1.0,False,263,
housing,2830,0.1,5,0.04615086979366029,1.0,False,288,
housing,2830,0.2,5,0.09230173958732057,1.0,False,295,
housing,2830,0.35,5,0.16152804427781098,1.0,False,299,
housing,2830,0.5,5,0.2307543489683014,1.0,False,298,
housing,2830,0.75,5,0.34613152345245213,0.99,False,299,
housing,2830,1.0,5,0.4615086979366028,0.9666666666666667,True,300,
housing,2154,0.02,6,0.01779673998075099,1.0,False,157,
housing,2154,0.05,6,0.04449184995187747,1.0,False,265,
housing,2154,0.1,6,0.08898369990375495,1.0,False,290,
housing,2154,0.2,6,0.1779673998075099,0.9233333333333333,True,298,0.10095699906367894
housing,2154,0.35,6,0.3114429496631423,0.8033333333333333,True,300,0.0992380413914189
housing,2154,0.5,6,0.44491849951877477,0.7166666666666667,True,300,0.072478514200359
housing,2154,0.75,6,0.6673777492781622,0.64,True,300,0.06999250611773267
housing,2154,1.0,6,0.8898369990375495,0.64,True,299,0.07747059089166086
housing,75,0.02,7,0.009656264942154612,1.0,False,22,
housing,75,0.05,7,0.02414066235538653,1.0,False,112,
housing,75,0.1,7,0.04828132471077306,1.0,False,235,
housing,75,0.2,7,0.09656264942154612,1.0,False,299,
housing,75,0.35,7,0.1689846364877057,1.0,False,300,
housing,75,0.5,7,0.2414066235538653,1.0,False,300,
housing,75,0.75,7,0.36210993533079794,1.0,False,300,
housing,75,1.0,7,0.4828132471077306,0.9933333333333333,False,300,
housing,56,0.02,7,0.019806598340807422,1.0,False,159,
housing,56,0.05,7,0.049516495852018554,1.0,False,244,
housing,56,0.1,7,0.09903299170403711,0.98,True,295,
housing,56,0.2,7,0.19806598340807421,0.8366666666666667,True,300,0.03221930243230542
housing,56,0.35,7,0.34661547096412987,0.7466666666666667,True,300,0.03219357838756132
housing,56,0.5,7,0.49516495852018555,0.64,True,300,0.039120237032572724
housing,56,0.75,7,0.7427474377802783,0.63,True,300,0.04800555396792561
housing,56,1.0,7,0.9903299170403711,0.5366666666666666,True,300,0.037196779044417205
housing,2469,0.02,6,0.008844639196112282,1.0,False,56,
housing,2469,0.05,6,0.02211159799028071,1.0,False,162,
housing,2469,0.1,6,0.04422319598056142,1.0,False,268,
housing,2469,0.2,6,0.08844639196112283,1.0,False,293,
housing,2469,0.35,6,0.15478118593196494,1.0,False,298,
housing,2469,0.5,6,0.22111597990280707,1.0,False,297,
housing,2469,0.75,6,0.33167396985421066,1.0,False,300,
housing,2469,1.0,6,0.44223195980561414,1.0,False,300,
housing,1514,0.02,7,0.011402338414205206,1.0,False,119,
housing,1514,0.05,7,0.02850584603551302,1.0,False,269,
housing,1514,0.1,7,0.05701169207102604,1.0,False,296,
housing,1514,0.2,7,0.11402338414205208,1.0,False,300,
housing,1514,0.35,7,0.1995409222485911,1.0,False,300,
housing,1514,0.5,7,0.28505846035513016,1.0,False,300,
housing,1514,0.75,7,0.4275876905326952,1.0,False,300,
housing,1514,1.0,7,0.5701169207102603,0.9866666666666667,False,300,
housing,961,0.02,7,0.010101540986616829,1.0,False,34,
housing,961,0.05,7,0.025253852466542073,1.0,False,79,
housing,961,0.1,7,0.050507704933084145,1.0,False,156,
housing,961,0.2,7,0.10101540986616829,1.0,False,274,
housing,961,0.35,7,0.1767769672657945,1.0,False,296,
housing,961,0.5,7,0.25253852466542076,1.0,False,300,
housing,961,0.75,7,0.3788077869981311,1.0,False,300,
housing,961,1.0,7,0.5050770493308415,1.0,False,300,
housing,1065,0.02,5,0.0098519852377786,1.0,False,46,
housing,1065,0.05,5,0.024629963094446497,1.0,False,201,
housing,1065,0.1,5,0.049259926188892994,1.0,False,280,
housing,1065,0.2,5,0.09851985237778599,1.0,False,297,
housing,1065,0.35,5,0.17240974166112547,1.0,False,300,
housing,1065,0.5,5,0.24629963094446497,1.0,False,299,
housing,1065,0.75,5,0.36944944641669747,0.99,False,300,
housing,1065,1.0,5,0.49259926188892994,0.9666666666666667,True,300,
housing,2769,0.02,7,0.020507837007197428,1.0,False,217,
housing,2769,0.05,7,0.05126959251799357,1.0,False,285,
housing,2769,0.1,7,0.10253918503598713,1.0,False,299,
housing,2769,0.2,7,0.20507837007197427,1.0,False,300,
housing,2769,0.35,7,0.3588871476259549,1.0,False,300,
housing,2769,0.5,7,0.5126959251799357,1.0,False,300,
housing,2769,0.75,7,0.7690438877699034,0.9966666666666667,False,300,
housing,2769,1.0,7,1.0253918503598713,0.95,True,300,
housing,1464,0.02,5,0.012223137374433065,1.0,False,111,
housing,1464,0.05,5,0.03055784343608266,1.0,False,192,
housing,1464,0.1,5,0.06111568687216532,1.0,False,251,
housing,1464,0.2,5,0.12223137374433064,1.0,False,290,
housing,1464,0.35,5,0.21390490405257861,1.0,False,298,
housing,1464,0.5,5,0.3055784343608266,1.0,False,300,
housing,1464,0.75,5,0.45836765154124,1.0,False,300,
housing,1464,1.0,5,0.6111568687216532,0.9966666666666667,False,300,
housing,2315,0.02,6,0.010733550349453664,1.0,False,6,
housing,2315,0.05,6,0.02683387587363416,1.0,False,69,
housing,2315,0.1,6,0.05366775174726832,1.0,False,189,
housing,2315,0.2,6,0.10733550349453665,1.0,False,283,
housing,2315,0.35,6,0.1878371311154391,1.0,False,297,
housing,2315,0.5,6,0.2683387587363416,1.0,False,299,
housing,2315,0.75,6,0.4025081381045124,0.9966666666666667,False,300,
housing,2315,1.0,6,0.5366775174726832,0.9966666666666667,False,298,
housing,1275,0.02,6,0.008420842248061456,1.0,False,30,
housing,1275,0.05,6,0.02105210562015364,1.0,False,74,
housing,1275,0.1,6,0.04210421124030728,1.0,False,199,
housing,1275,0.2,6,0.08420842248061455,1.0,False,293,
housing,1275,0.35,6,0.14736473934107547,1.0,False,295,
housing,1275,0.5,6,0.21052105620153638,1.0,False,300,
housing,1275,0.75,6,0.3157815843023046,1.0,False,300,
housing,1275,1.0,6,0.42104211240307277,1.0,False,300,
housing,903,0.02,6,0.007519906717500114,1.0,False,33,
housing,903,0.05,6,0.018799766793750283,1.0,False,136,
housing,903,0.1,6,0.037599533587500567,1.0,False,268,
housing,903,0.2,6,0.07519906717500113,1.0,False,295,
housing,903,0.35,6,0.13159836755625198,1.0,False,300,
housing,903,0.5,6,0.18799766793750283,1.0,False,300,
housing,903,0.75,6,0.28199650190625425,0.97,True,300,
housing,903,1.0,6,0.37599533587500567,0.96,True,300,
housing,2559,0.02,6,0.01104681728548672,1.0,False,39,
housing,2559,0.05,6,0.027617043213716802,1.0,False,161,
housing,2559,0.1,6,0.055234086427433604,1.0,False,260,
housing,2559,0.2,6,0.11046817285486721,1.0,False,299,
housing,2559,0.35,6,0.1933193024960176,1.0,False,298,
housing,2559,0.5,6,0.27617043213716796,1.0,False,300,
housing,2559,0.75,6,0.41425564820575195,1.0,False,300,
housing,2559,1.0,6,0.5523408642743359,1.0,False,300,
housing,1819,0.02,7,0.01796146645122864,1.0,False,223,
housing,1819,0.05,7,0.044903666128071604,1.0,False,289,
housing,1819,0.1,7,0.08980733225614321,1.0,False,299,
housing,1819,0.2,7,0.17961466451228641,0.98,True,300,
housing,1819,0.35,7,0.31432566289650116,0.92,True,300,0.02091503143310547
housing,1819,0.5,7,0.449036661280716,0.9033333333333333,True,300,0.032029007087607475
housing,1819,0.75,7,0.673554991921074,0.82,True,300,0.02491257076556419
housing,1819,1.0,7,0.898073322561432,0.69,True,300,0.024684355380435896
housing,1223,0.02,7,0.011078100417298627,0.21,True,105,0.012082854978574531
housing,1223,0.05,7,0.027695251043246567,0.17,True,211,0.06928548242869592
housing,1223,0.1,7,0.05539050208649313,0.19,True,283,0.07123263852534834
housing,1223,0.2,7,0.11078100417298627,0.19,True,295,0.0694469420301056
housing,1223,0.35,7,0.19386675730272593,0.18,True,298,0.05644727162444774
housing,1223,0.5,7,0.27695251043246566,0.20333333333333334,True,299,0.03258548243087134
housing,1223,0.75,7,0.41542876564869846,0.13666666666666666,True,299,0.031971066019855776
housing,1223,1.0,7,0.5539050208649313,0.21666666666666667,True,300,0.030822746414209234
housing,2610,0.02,5,0.006756178525148715,1.0,False,98,
housing,2610,0.05,5,0.016890446312871787,1.0,False,169,
housing,2610,0.1,5,0.033780892625743575,1.0,False,237,
housing,2610,0.2,5,0.06756178525148715,1.0,False,285,
housing,2610,0.35,5,0.11823312419010251,1.0,False,295,
housing,2610,0.5,5,0.16890446312871787,1.0,False,300,
housing,2610,0.75,5,0.2533566946930768,1.0,False,297,
housing,2610,1.0,5,0.33780892625743575,1.0,False,300,
housing,1548,0.02,7,0.01902855996882132,0.7466666666666667,True,161,0.03872350564128446
housing,1548,0.05,7,0.0475713999220533,0.7333333333333333,True,261,0.0286243547092786
housing,1548,0.1,7,0.0951427998441066,0.7733333333333333,True,297,0.020246409741183413
housing,1548,0.2,7,0.1902855996882132,0.7733333333333333,True,300,0.03335670549535852
housing,1548,0.35,7,0.332999799454373,0.7633333333333333,True,300,0.036870437850590854
housing,1548,0.5,7,0.4757139992205329,0.74,True,300,0.04610312703741304
housing,1548,0.75,7,0.7135709988307994,0.6733333333333333,True,300,0.02374585071316293
housing,1548,1.0,7,0.9514279984410658,0.6233333333333333,True,300,0.002030618884324653
housing,1289,0.02,6,0.010264777532146366,1.0,False,27,
housing,1289,0.05,6,0.02566194383036591,1.0,False,135,
housing,1289,0.1,6,0.05132388766073182,1.0,False,226,
housing,1289,0.2,6,0.10264777532146364,1.0,False,282,
housing,1289,0.35,6,0.17963360681256135,1.0,False,299,
housing,1289,0.5,6,0.25661943830365913,1.0,False,300,
housing,1289,0.75,6,0.3849291574554887,1.0,False,300,
housing,1289,1.0,6,0.5132388766073183,1.0,False,300,
housing,2604,0.02,7,0.02223903305446882,1.0,False,268,
housing,2604,0.05,7,0.055597582636172045,1.0,False,298,
housing,2604,0.1,7,0.11119516527234409,0.9966666666666667,False,298,
housing,2604,0.2,7,0.22239033054468818,0.92,True,300,0.07137407427248732
housing,2604,0.35,7,0.3891830784532043,0.7566666666666667,True,296,0.010933941328980623
housing,2604,0.5,7,0.5559758263617205,0.75,True,300,0.009931117163764824
housing,2604,0.75,7,0.8339637395425807,0.6766666666666666,True,300,0.06467490087013861
housing,2604,1.0,7,1.111951652723441,0.6,True,300,0.056822070810530256
housing,2702,0.02,7,0.0106705013791752,1.0,False,150,
housing,2702,0.05,7,0.026676253447938003,1.0,False,257,
housing,2702,0.1,7,0.053352506895876006,1.0,False,284,
housing,2702,0.2,7,0.10670501379175201,1.0,False,298,
housing,2702,0.35,7,0.18673377413556602,1.0,False,298,
housing,2702,0.5,7,0.26676253447938003,1.0,False,300,
housing,2702,0.75,7,0.40014380171907005,0.9633333333333334,True,299,
housing,2702,1.0,7,0.5335250689587601,0.9233333333333333,True,300,0.06348038333455097
housing,646,0.02,6,0.01409278841689246,1.0,False,53,
housing,646,0.05,6,0.03523197104223115,1.0,False,100,
housing,646,0.1,6,0.0704639420844623,1.0,False,243,
housing,646,0.2,6,0.1409278841689246,1.0,False,294,
housing,646,0.35,6,0.24662379729561798,1.0,False,300,
housing,646,0.5,6,0.35231971042231147,1.0,False,299,
housing,646,0.75,6,0.5284795656334672,0.9933333333333333,False,300,
housing,646,1.0,6,0.7046394208446229,0.96,True,300,
housing,1733,0.02,5,0.012963973904760052,1.0,False,44,
housing,1733,0.05,5,0.03240993476190013,1.0,False,146,
housing,1733,0.1,5,0.06481986952380026,1.0,False,257,
housing,1733,0.2,5,0.1296397390476005,1.0,False,296,
housing,1733,0.35,5,0.22686954333330092,1.0,False,300,
housing,1733,0.5,5,0.3240993476190013,1.0,False,300,
housing,1733,0.75,5,0.48614902142850197,1.0,False,300,
housing,1733,1.0,5,0.6481986952380026,1.0,False,300,
housing,1950,0.02,7,0.01686405552578971,1.0,False,140,
housing,1950,0.05,7,0.042160138814474286,1.0,False,256,
housing,1950,0.1,7,0.08432027762894857,1.0,False,295,
housing,1950,0.2,7,0.16864055525789715,0.9733333333333334,True,300,
housing,1950,0.35,7,0.2951209717013199,0.8366666666666667,True,300,0.03866608614494638
housing,1950,0.5,7,0.4216013881447428,0.8133333333333334,True,300,0.018028333399279006
housing,1950,0.75,7,0.6324020822171141,0.7466666666666667,True,299,0.013880582120186169
housing,1950,1.0,7,0.8432027762894856,0.5666666666666667,True,300,0.009886583915124092
housing,318,0.02,7,0.018762135433429285,0.56,True,103,0.10245001135450416
housing,318,0.05,7,0.046905338583573215,0.5666666666666667,True,196,0.10900837393367979
housing,318,0.1,7,0.09381067716714643,0.56,True,277,0.11440184725311386
housing,318,0.2,7,0.18762135433429286,0.6333333333333333,True,299,0.12231521127326683
housing,318,0.35,7,0.3283373700850124,0.66,True,300,0.13905011472854945
housing,318,0.5,7,0.4690533858357321,0.64,True,300,0.1298079354895485
housing,318,0.75,7,0.7035800787535981,0.64,True,300,0.14498134730038803
housing,318,1.0,7,0.9381067716714642,0.66,True,300,0.16270946212559956
housing,1773,0.02,7,0.034955265433672944,1.0,False,232,
housing,1773,0.05,7,0.08738816358418237,1.0,False,286,
housing,1773,0.1,7,0.17477632716836475,1.0,False,299,
housing,1773,0.2,7,0.3495526543367295,0.97,True,300,
housing,1773,0.35,7,0.6117171450892765,0.8633333333333333,True,300,0.14212922168009268
housing,1773,0.5,7,0.8738816358418237,0.75,True,300,0.1766817792256674
housing,1773,0.75,7,1.3108224537627355,0.6666666666666666,True,298,0.22289633750915527
housing,1773,1.0,7,1.7477632716836473,0.5333333333333333,True,300,0.2623490520886014
housing,2850,0.02,6,0.008487815296592838,1.0,False,52,
housing,2850,0.05,6,0.021219538241482098,1.0,False,194,
housing,2850,0.1,6,0.042439076482964196,1.0,False,276,
housing,2850,0.2,6,0.08487815296592839,1.0,False,297,
housing,2850,0.35,6,0.14853676769037466,1.0,False,300,
housing,2850,0.5,6,0.21219538241482094,1.0,False,300,
housing,2850,0.75,6,0.3182930736222314,0.9966666666666667,False,300,
housing,2850,1.0,6,0.4243907648296419,0.9933333333333333,False,299,
housing,378,0.02,5,0.009466571254360196,1.0,False,36,
housing,378,0.05,5,0.023666428135900492,1.0,False,83,
housing,378,0.1,5,0.047332856271800984,1.0,False,191,
housing,378,0.2,5,0.09466571254360197,1.0,False,286,
housing,378,0.35,5,0.16566499695130343,1.0,False,298,
housing,378,0.5,5,0.2366642813590049,1.0,False,300,
housing,378,0.75,5,0.3549964220385074,1.0,False,300,
housing,378,1.0,5,0.4733285627180098,1.0,False,300,
housing,2406,0.02,7,0.01590714386877799,1.0,False,214,
housing,2406,0.05,7,0.039767859671944975,1.0,False,286,
housing,2406,0.1,7,0.07953571934388995,1.0,False,299,
housing,2406,0.2,7,0.1590714386877799,1.0,False,299,
housing,2406,0.35,7,0.27837501770361484,1.0,False,300,
housing,2406,0.5,7,0.3976785967194498,1.0,False,300,
housing,2406,0.75,7,0.5965178950791746,0.98,True,300,
housing,2406,1.0,7,0.7953571934388995,0.9533333333333334,True,299,
housing,2975,0.02,7,0.018330059710668232,1.0,False,224,
housing,2975,0.05,7,0.04582514927667058,1.0,False,288,
housing,2975,0.1,7,0.09165029855334116,0.98,True,295,
housing,2975,0.2,7,0.1833005971066823,0.8833333333333333,True,300,0.06593846143737991
housing,2975,0.35,7,0.320776044936694,0.86,True,300,0.05144406236287402
housing,2975,0.5,7,0.45825149276670574,0.8266666666666667,True,300,0.07216627884739335
housing,2975,0.75,7,0.6873772391500587,0.7433333333333333,True,300,0.06122157011498075
housing,2975,1.0,7,0.9165029855334115,0.65,True,300,0.02869384507119843
housing,1314,0.02,6,0.009844140359642055,1.0,False,113,
housing,1314,0.05,6,0.02461035089910514,1.0,False,242,
housing,1314,0.1,6,0.04922070179821028,1.0,False,288,
housing,1314,0.2,6,0.09844140359642056,1.0,False,299,
housing,1314,0.35,6,0.17227245629373597,0.9033333333333333,True,300,0.0633153275901055
housing,1314,0.5,6,0.2461035089910514,0.8366666666666667,True,300,0.08670358760966135
housing,1314,0.75,6,0.36915526348657707,0.7333333333333333,True,299,0.07092052535577231
housing,1314,1.0,6,0.4922070179821028,0.72,True,299,0.050175049002208816
housing,2791,0.02,7,0.012139906655095763,1.0,False,87,
housing,2791,0.05,7,0.030349766637739407,1.0,False,189,
housing,2791,0.1,7,0.06069953327547881,1.0,False,274,
housing,2791,0.2,7,0.12139906655095763,1.0,False,295,
housing,2791,0.35,7,0.21244836646417584,1.0,False,300,
housing,2791,0.5,7,0.30349766637739406,1.0,False,300,
housing,2791,0.75,7,0.4552464995660911,1.0,False,299,
housing,2791,1.0,7,0.6069953327547881,1.0,False,300,
housing,2372,0.02,7,0.00959937537273043,1.0,False,158,
housing,2372,0.05,7,0.023998438431826075,1.0,False,275,
housing,2372,0.1,7,0.04799687686365215,1.0,False,298,
housing,2372,0.2,7,0.0959937537273043,0.9633333333333334,True,300,
housing,2372,0.35,7,0.16798906902278252,0.8133333333333334,True,298,0.11062687132900173
housing,2372,0.5,7,0.23998438431826072,0.77,True,300,0.11851971014372076
housing,2372,0.75,7,0.3599765764773911,0.6366666666666667,True,300,0.12509343763714487
housing,2372,1.0,7,0.47996876863652144,0.5633333333333334,True,300,0.12277055724676522
housing,1835,0.02,6,0.015029623574320814,0.45,True,121,0.04909255095202436
housing,1835,0.05,6,0.037574058935802034,0.5033333333333333,True,222,0.03725499902080376
housing,1835,0.1,6,0.07514811787160407,0.5266666666666666,True,266,0.030288178475703198
housing,1835,0.2,6,0.15029623574320813,0.5133333333333333,True,295,0.015219254333382004
housing,1835,0.35,6,0.2630184125506142,0.5133333333333333,True,299,0.009639284700244666
housing,1835,0.5,6,0.3757405893580203,0.5333333333333333,True,300,0.020539643083299808
housing,1835,0.75,6,0.5636108840370305,0.4866666666666667,True,300,0.024906001500739627
housing,1835,1.0,6,0.7514811787160406,0.5033333333333333,True,300,0.03134713116325383
housing,790,0.02,6,0.008785544763346143,1.0,False,59,
housing,790,0.05,6,0.021963861908365356,1.0,False,144,
housing,790,0.1,6,0.04392772381673071,1.0,False,250,
housing,790,0.2,6,0.08785544763346143,1.0,False,293,
housing,790,0.35,6,0.1537470333585575,1.0,False,300,
housing,790,0.5,6,0.21963861908365356,1.0,False,299,
housing,790,0.75,6,0.32945792862548035,1.0,False,300,
housing,790,1.0,6,0.4392772381673071,1.0,False,300,
housing,2030,0.02,6,0.008726968233295286,1.0,False,49,
housing,2030,0.05,6,0.02181742058323822,1.0,False,121,
housing,2030,0.1,6,0.04363484116647644,1.0,False,231,
housing,2030,0.2,6,0.08726968233295287,1.0,False,292,
housing,2030,0.35,6,0.15272194408266748,1.0,False,298,
housing,2030,0.5,6,0.21817420583238215,1.0,False,299,
housing,2030,0.75,6,0.32726130874857323,1.0,False,300,
housing,2030,1.0,6,0.4363484116647643,1.0,False,300,
housing,1092,0.02,5,0.017014854288965712,1.0,False,114,
housing,1092,0.05,5,0.04253713572241428,1.0,False,231,
housing,1092,0.1,5,0.08507427144482856,1.0,False,286,
housing,1092,0.2,5,0.1701485428896571,1.0,False,299,
housing,1092,0.35,5,0.2977599500568999,1.0,False,300,
housing,1092,0.5,5,0.42537135722414277,1.0,False,300,
housing,1092,0.75,5,0.6380570358362142,1.0,False,300,
housing,1092,1.0,5,0.8507427144482855,1.0,False,300,
housing,764,0.02,6,0.012140359149256215,1.0,False,29,
housing,764,0.05,6,0.030350897873140537,1.0,False,134,
housing,764,0.1,6,0.060701795746281074,1.0,False,249,
housing,764,0.2,6,0.12140359149256215,1.0,False,291,
housing,764,0.35,6,0.21245628511198375,1.0,False,298,
housing,764,0.5,6,0.30350897873140537,1.0,False,298,
housing,764,0.75,6,0.45526346809710805,1.0,False,300,
housing,764,1.0,6,0.6070179574628107,1.0,False,300,
housing,1604,0.02,7,0.025536983601423025,1.0,False,168,
housing,1604,0.05,7,0.06384245900355758,1.0,False,288,
housing,1604,0.1,7,0.12768491800711515,1.0,False,299,
housing,1604,0.2,7,0.2553698360142303,0.9766666666666667,True,300,
housing,1604,0.35,7,0.4468972130249029,0.8666666666666667,True,300,0.029135154760800752
housing,1604,0.5,7,0.6384245900355756,0.8066666666666666,True,300,0.030286477345216056
housing,1604,0.75,7,0.9576368850533634,0.7033333333333334,True,300,0.09220037679206516
housing,1604,1.0,7,1.2768491800711512,0.58,True,300,0.1406545381958395
housing,492,0.02,7,0.009420136171225826,1.0,False,119,
housing,492,0.05,7,0.023550340428064566,1.0,False,188,
housing,492,0.1,7,0.04710068085612913,1.0,False,277,
housing,492,0.2,7,0.09420136171225826,1.0,False,299,
housing,492,0.35,7,0.16485238299645194,1.0,False,300,
housing,492,0.5,7,0.23550340428064565,1.0,False,299,
housing,492,0.75,7,0.3532551064209684,1.0,False,300,
housing,492,1.0,7,0.4710068085612913,1.0,False,300,
housing,1230,0.02,7,0.01116165579381003,1.0,False,125,
housing,1230,0.05,7,0.027904139484525078,1.0,False,253,
housing,1230,0.1,7,0.055808278969050155,1.0,False,294,
housing,1230,0.2,7,0.11161655793810031,1.0,False,300,
housing,1230,0.35,7,0.1953289763916755,1.0,False,300,
housing,1230,0.5,7,0.27904139484525076,1.0,False,300,
housing,1230,0.75,7,0.41856209226787616,1.0,False,300,
housing,1230,1.0,7,0.5580827896905015,1.0,False,300,
housing,436,0.02,6,0.010195200249648411,1.0,False,97,
housing,436,0.05,6,0.025488000624121026,1.0,False,215,
housing,436,0.1,6,0.05097600124824205,1.0,False,290,
housing,436,0.2,6,0.1019520024964841,0.9866666666666667,False,298,
housing,436,0.35,6,0.1784160043688472,0.9066666666666666,True,300,0.05383596625648668
housing,436,0.5,6,0.25488000624121027,0.7733333333333333,True,300,0.04794985201005719
housing,436,0.75,6,0.38232000936181537,0.69,True,300,0.08137771959558915
housing,436,1.0,6,0.5097600124824205,0.68,True,300,0.09429245398325037
housing,801,0.02,7,0.018310523287683952,0.7333333333333333,True,152,0.0871345520019533
housing,801,0.05,7,0.045776308219209874,0.7366666666666667,True,261,0.05363089156537271
housing,801,0.1,7,0.09155261643841975,0.74,True,295,0.06812502787663366
housing,801,0.2,7,0.1831052328768395,0.7466666666666667,True,300,0.058595091104507446
housing,801,0.35,7,0.3204341575344691,0.7733333333333333,True,300,0.07246761508210398
housing,801,0.5,7,0.4577630821920987,0.73,True,299,0.06440422397447776
housing,801,0.75,7,0.6866446232881481,0.6366666666666667,True,299,0.019888454654202192
housing,801,1.0,7,0.9155261643841974,0.6466666666666666,True,300,0.007511626391809578
housing,1871,0.02,5,0.018148110882091766,1.0,False,117,
housing,1871,0.05,5,0.04537027720522942,1.0,False,244,
housing,1871,0.1,5,0.09074055441045883,1.0,False,288,
housing,1871,0.2,5,0.18148110882091767,1.0,False,300,
