kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
5.0,resonant_0.5L,183,1.2815515655446006,3,3,-0.0108603180499641,True,True,True,0.4730700835608423,0.491539418835442,0.0646229095738015,0.0656032070660853,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,184,1.2815515655446006,3,3,-0.0211418542005695,True,True,True,0.4641093575347071,0.4317011267298352,0.0657779203273065,0.0677343243408326,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,185,1.2815515655446006,3,3,0.0179957741360986,True,True,True,0.4876097283483344,0.4954513138210458,0.0687294722625644,0.0670360588548146,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,186,1.2815515655446006,3,3,-0.0252833157003678,True,True,True,0.4871670242931176,0.4815082063968771,0.0625212030918282,0.0647514352699566,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,187,1.2815515655446006,3,3,0.0336622036107049,True,True,True,0.4808176805630243,0.4326846623562641,0.0673472216561697,0.0642766180460479,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,188,1.2815515655446006,3,3,0.0439063338279581,True,True,True,0.4788505400106667,0.4972461314517772,0.0631036631832477,0.0593772833761132,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,189,1.2815515655446006,3,3,0.0700192613552645,True,True,True,0.478410877343017,0.4907320541091774,0.0665594594560367,0.0604023715437965,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,190,1.2815515655446006,3,3,0.0194356718486161,True,True,True,0.4853066506003654,0.4701387176437056,0.0686410064230167,0.0668162660821387,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,191,1.2815515655446006,3,3,0.026013024647102,True,True,True,0.4606871276827155,0.4665457147479646,0.0651342394749643,0.062827234733352,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,192,1.2815515655446006,3,3,-0.0047990641250491,True,True,True,0.4832911014517971,0.4958042068640101,0.0635703184778167,0.0639946564142767,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,193,1.2815515655446006,3,3,0.0085400490813432,True,True,True,0.4979239748617406,0.4710807240165022,0.0642248077057923,0.063468932044801,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,194,1.2815515655446006,3,3,0.0019970926206335,True,True,True,0.4577553830242737,0.4736750610743859,0.0674903055428397,0.0673037131165862,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,195,1.2815515655446006,3,3,-0.039516756569447,True,True,True,0.4868915894050116,0.4696831294443544,0.0634261756182434,0.0669977138844397,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,196,1.2815515655446006,3,3,-0.0148328169753814,True,True,True,0.4510130750620407,0.457369315276436,0.0617900737577744,0.0630737945701942,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,197,1.2815515655446006,3,3,-0.0152763683313402,True,True,True,0.498785906810863,0.478018223270338,0.0629276981230263,0.0642745634856379,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,198,1.2815515655446006,3,3,-0.0097039147010986,True,True,True,0.479789512256934,0.4904012383833914,0.0654653904417277,0.0663520127076152,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,199,1.2815515655446006,3,3,0.0496579906668924,True,True,True,0.4596052961826365,0.4356459762769653,0.0668089563498186,0.0623645220130495,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,200,1.2815515655446006,3,3,0.0211493210611775,True,True,True,0.4577614112090618,0.4890057445748846,0.0651501769675182,0.0632677572567198,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,201,1.2815515655446006,3,3,0.0339100930402206,True,True,True,0.4808471493256719,0.4805977772272813,0.0677247949522349,0.0646147678755666,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,202,1.2815515655446006,3,3,-0.0502034708831286,True,True,True,0.4773931243204435,0.435801322980837,0.0595703187239713,0.0638638983469546,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,203,1.2815515655446006,3,3,0.0202604524845416,True,True,True,0.4726933476161478,0.4982926487029697,0.0621976325151266,0.0604749957083204,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,204,1.2815515655446006,3,3,-0.0204215781294052,True,True,True,0.4721910031249485,0.4767705877018358,0.0652525590413493,0.0671262774166928,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,205,1.2815515655446006,3,3,-0.0084244655634769,True,True,True,0.4569813420157897,0.4903427601927115,0.065618039654577,0.0663888713301573,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,206,1.2815515655446006,3,3,-0.0409381180119043,True,True,True,0.4884970525687616,0.4931273908685806,0.0621145857858447,0.0657416797479878,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,207,1.2815515655446006,3,3,0.0088570142398812,True,True,True,0.4460747690308683,0.4901021167812151,0.0665928798017942,0.0657802231452205,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,208,1.2815515655446006,3,3,0.0061739118613787,True,True,True,0.4433131750374078,0.4302911250395387,0.0633567013549592,0.0628167542305316,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,209,1.2815515655446006,3,3,-0.0188992567769211,True,True,True,0.4771810258321484,0.4964454552058414,0.0640164489608765,0.065715840402696,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,210,1.2815515655446006,3,3,5.563259668391881e-06,True,True,True,0.4726447043803995,0.47823692763708,0.0639787174222055,0.0639782240000537,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,211,1.2815515655446006,3,3,0.0361246387372745,True,True,True,0.4828408089727298,0.4451017648097004,0.0643335628069638,0.0611911201987326,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,212,1.2815515655446006,3,3,0.0407603587043893,True,True,True,0.4549401172844245,0.4866847531344768,0.0663683934747665,0.0627221770364511,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,213,1.2815515655446006,3,3,0.0185106445022293,True,True,True,0.4643113291898399,0.4657588935638844,0.0633941120797595,0.0617880379860375,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,214,1.2815515655446006,3,3,-0.0282263888899892,True,True,True,0.4920463694262054,0.4947975415375309,0.0632100043338895,0.0657324469450364,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,215,1.2815515655446006,3,3,-0.0367130378610586,True,True,True,0.4832745601948024,0.459824965239003,0.0653195093740048,0.0687300033809985,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,216,1.2815515655446006,3,3,-0.0487652488524123,True,True,True,0.4634615604785366,0.4984830425600608,0.0621346883504637,0.0664804162004543,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,217,1.2815515655446006,3,3,0.0324473604332197,True,True,True,0.4961366139722651,0.4485537533972743,0.0651099708257784,0.0622461139176818,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,218,1.2815515655446006,3,3,0.0314201739454017,True,True,True,0.4846551733757258,0.4541695732618159,0.0677867043071567,0.0648974585901363,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,219,1.2815515655446006,3,3,-0.0004247310259798,True,True,True,0.4907529749491821,0.4848711755206658,0.0638147678117227,0.0638523531531621,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,220,1.2815515655446006,3,3,0.0154566076640875,True,True,True,0.460662197849582,0.471112002744383,0.0651864178225265,0.0638045001787122,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,221,1.2815515655446006,3,3,-0.0649235538224626,True,True,True,0.4980578162616453,0.4667008295535225,0.0615308151507303,0.0673256481109953,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,222,1.2815515655446006,3,3,-0.0253730427804414,True,True,True,0.4882964175657533,0.4489133026206204,0.062036541896249,0.0642574777990264,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,223,1.2815515655446006,3,3,0.0141243693930333,True,True,True,0.4952687779324809,0.4488813103834932,0.0659626965167828,0.0646836745489304,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,224,1.2815515655446006,3,3,-0.0118619124669055,True,True,True,0.4908941205147508,0.4810378010456004,0.0645002090891564,0.0655696258309942,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,225,1.2815515655446006,3,3,0.0136730632991025,True,True,True,0.4682084965634839,0.4732408697853694,0.0678923138380775,0.0666175422056929,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,226,1.2815515655446006,3,3,-0.0009432340017204,True,True,True,0.4712865573390259,0.4938195436807159,0.062907440943699,0.0629897525156572,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,227,1.2815515655446006,3,3,0.0553835354296427,True,True,True,0.4959103194836129,0.4748248832108518,0.0664317779170151,0.0615221727416355,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,228,1.2815515655446006,3,3,0.0137692738327536,True,True,True,0.4933802545804293,0.4803504831066501,0.063772445800565,0.0625666849025308,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,229,1.2815515655446006,3,3,0.0033649725091342,True,True,True,0.4972045253447989,0.4593960405729846,0.0651646899567969,0.064861414862363,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,230,1.2815515655446006,3,3,-0.01628102918641,True,True,True,0.4787740429281716,0.4656333344265074,0.0620322560440038,0.0634482623393053,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,231,1.2815515655446006,3,3,-0.0224981362612505,True,True,True,0.4245891199823494,0.4840196301939633,0.0621799130593324,0.064149804650278,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,232,1.2815515655446006,3,3,0.0664724294689363,True,True,True,0.4865629300463743,0.4997645466959588,0.0679680694474032,0.0619847057896541,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,233,1.2815515655446006,3,3,0.0280110130723379,True,True,True,0.4824769514212053,0.4482734097943941,0.0647200569696757,0.062255049189091,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,234,1.2815515655446006,3,3,-0.0260447612068471,True,True,True,0.466918856496107,0.497809578232157,0.0653584849203114,0.067761417893055,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,235,1.2815515655446006,3,3,-0.0471816780996246,True,True,True,0.4882316839515312,0.4887020087625556,0.0623430554762466,0.0665570836720152,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,236,1.2815515655446006,3,3,-0.0145750829162607,True,True,True,0.4950441693592504,0.4994007174806214,0.0645099626863877,0.0658266668421052,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,237,1.2815515655446006,3,3,0.0025563379653719,True,True,True,0.4860516201559474,0.490220618964935,0.065120211923152,0.0648898449453718,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,238,1.2815515655446006,3,3,0.069501898916285,True,True,True,0.4728789384214667,0.4829778428377783,0.067844916742737,0.0616130915963403,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,239,1.2815515655446006,3,3,-0.0376685589407539,True,True,True,0.4734928985572655,0.448410162130646,0.06397867804322,0.0674083962180245,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,240,1.2815515655446006,3,3,-0.0244262551948703,True,True,True,0.4694841429861653,0.4668041539455733,0.0647266586338145,0.0669559627570221,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,241,1.2815515655446006,3,3,0.0054424600087344,True,True,True,0.4682924056091573,0.4766605678629125,0.0664561088204915,0.0659565940919663,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,242,1.2815515655446006,3,3,0.123103111447099,True,True,True,0.4733624248367751,0.4863935452063316,0.0679988332921017,0.0573305361185042,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,243,1.2815515655446006,3,3,-0.0440191212137468,True,True,True,0.4681595440138095,0.4681995474880651,0.0633942645794457,0.0673832757479565,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,244,1.2815515655446006,3,3,8.09501599658875e-05,True,True,True,0.4980020610610964,0.4798681960955458,0.0630342841347445,0.0630272107769809,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,245,1.2815515655446006,3,3,0.0116534815497119,True,True,True,0.4636413962360978,0.4931071796810121,0.0686196586112634,0.0675200038019641,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,246,1.2815515655446006,3,3,-0.0087471707205191,True,True,True,0.4801625027370971,0.4802112425852214,0.0662829133215663,0.067091563096077,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,247,1.2815515655446006,3,3,-0.0335179865949799,True,True,True,0.4797703252637739,0.4673275018126651,0.060897142897203,0.0637935478760954,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,248,1.2815515655446006,3,3,0.0305259822933553,True,True,True,0.4799555913994894,0.463238606443404,0.0659020607554365,0.0631714030172026,0.1999999999999999,0.7999999999999999
5.0,resonant_0.5L,249,1.2815515655446006,3,3,0.0223274700463665,True,True,True,0.4597232902254833,0.4644548465833042,0.0666013592563982,0.0645714615024159,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,0,1.2815515655446006,3,3,0.0990179421211569,True,True,True,0.4632589691740415,0.4760585087297306,0.0664063815670429,0.0578888703975776,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,1,1.2815515655446006,3,3,-0.0066484846486981,True,True,True,0.4779104932959672,0.4639705052581195,0.0677800789254439,0.0684076792040795,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,2,1.2815515655446006,3,3,0.0068711831175851,True,True,True,0.4730520666381054,0.4570273616472778,0.0649033870644941,0.0642880861640329,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,3,1.2815515655446006,3,3,-0.0485740381064543,True,True,True,0.4757123370815839,0.4835746189288918,0.0638122768208579,0.0682572403137869,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,4,1.2815515655446006,3,3,-0.0050553756946828,True,True,True,0.4917615950561535,0.4758072445533593,0.0644750019716934,0.0649284452468208,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,5,1.2815515655446006,3,3,-0.0177653338509267,True,True,True,0.4922348208595153,0.493865386569598,0.0642044093905451,0.0658052664639227,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,6,1.2815515655446006,3,3,-0.0044381501746125,True,True,True,0.451880059376315,0.4911180954339369,0.0637726444300197,0.0641662204027901,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,7,1.2815515655446006,3,3,0.0045590429261441,True,True,True,0.499370610614032,0.4787278206199977,0.0643183417885868,0.0639131204643838,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,8,1.2815515655446006,3,3,-0.0373068464068805,True,True,True,0.4722451038588211,0.4592752301288396,0.0629511218887129,0.0662925055962282,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,9,1.2815515655446006,3,3,0.0372727646369315,True,True,True,0.4897642260866199,0.4658846054232161,0.0673630186219184,0.0639706995349131,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,10,1.2815515655446006,3,3,-0.0036804005937073,True,True,True,0.4551169757700694,0.4731474956206821,0.0647049724364795,0.0650359485007737,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,11,1.2815515655446006,3,3,-0.0283452922099979,True,True,True,0.4747086444085782,0.4795790186390878,0.0628764474416865,0.0653963579353988,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,12,1.2815515655446006,3,3,-0.0102939588792255,True,True,True,0.479733324656232,0.49671684705017,0.0644691440369463,0.0653957439718106,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,13,1.2815515655446006,3,3,-0.013744759133602,True,True,True,0.4984386225880384,0.4781476950089515,0.0627734492811425,0.0639810204564865,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,14,1.2815515655446006,3,3,0.0044987131810598,True,True,True,0.4943385669787929,0.4891190368563844,0.0644087171298573,0.0640082795137106,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,15,1.2815515655446006,3,3,0.0112716166006942,True,True,True,0.4896466059101667,0.4885100900914386,0.0658314694821659,0.0648107966905782,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,16,1.2815515655446006,3,3,-0.1060294340312049,True,True,True,0.4845944599415656,0.4910144827719312,0.0594014456888053,0.0688070747814316,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,17,1.2815515655446006,3,3,-0.0039107477744161,True,True,True,0.4775649111171703,0.4987833897726911,0.0670121451861279,0.0673764346147293,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,18,1.2815515655446006,3,3,-0.0081616387918271,True,True,True,0.4735542002883348,0.4990003422513782,0.0655759030453645,0.0663220705327251,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,19,1.2815515655446006,3,3,0.0064324387808525,True,True,True,0.4875876657998684,0.4894034640638209,0.0653444578154464,0.0647643550189843,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,20,1.2815515655446006,3,3,-0.0325442390480759,True,True,True,0.4323325776127866,0.4882335533248894,0.0644216809279328,0.0673946832923372,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,21,1.2815515655446006,3,3,0.0172942900209804,True,True,True,0.470495494652654,0.4656043722113271,0.0659711060547219,0.0644082597828941,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,22,1.2815515655446006,3,3,0.0093438152059182,True,True,True,0.4839106550458691,0.4683409573440318,0.0639740479818101,0.0631507182538819,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,23,1.2815515655446006,3,3,0.0128545226316768,True,True,True,0.4470264665632577,0.4830842059644739,0.0628228592711448,0.0617132623114829,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,24,1.2815515655446006,3,3,0.0270781279187418,True,True,True,0.4684022043496456,0.4933582996857888,0.0609319023177802,0.05868702299735,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,25,1.2815515655446006,3,3,0.0243587411863174,True,True,True,0.4822331082786433,0.4981889642664789,0.0625149080590485,0.0604391256987216,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,26,1.2815515655446006,3,3,0.0123319105395813,True,True,True,0.4999581019827692,0.4760774686360055,0.0647808824966777,0.0636828234460576,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,27,1.2815515655446006,3,3,0.0404685241773904,True,True,True,0.4510003472501105,0.4976644613028514,0.0656543134699391,0.0620724353847404,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,28,1.2815515655446006,3,3,0.0112048410861295,True,True,True,0.4624549089152682,0.4778073443452193,0.0661783346809635,0.0651583154369807,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,29,1.2815515655446006,3,3,0.0128131588516595,True,True,True,0.4636845467015622,0.4928185056244972,0.0670761516379891,0.0658952101797832,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,30,1.2815515655446006,3,3,0.0030955007910848,True,True,True,0.4781380385028546,0.4924145688234761,0.0646501373462727,0.0643733002262621,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,31,1.2815515655446006,3,3,0.0818141246283127,True,True,True,0.4733432048496353,0.45680199250517,0.0675560266966776,0.0603124662251715,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,32,1.2815515655446006,3,3,-0.038629062380188,True,True,True,0.4574721733102114,0.4658209469897473,0.0619071136517774,0.0653126896650302,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,33,1.2815515655446006,3,3,-0.0220182646199824,True,True,True,0.4659949801443013,0.4802620432000716,0.0641669424798678,0.0661557598625459,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,34,1.2815515655446006,3,3,0.0110173149271461,True,True,True,0.4919089354542618,0.4732151371828687,0.0648904014172947,0.0639068448100679,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,35,1.2815515655446006,3,3,-0.095157278451887,True,True,True,0.4633041199484661,0.4726198760248648,0.0589517123991275,0.0672646388883192,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,36,1.2815515655446006,3,3,-0.0008718405260443,True,True,True,0.4674883219460037,0.4970306479164722,0.0656039156100628,0.0656832542492453,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,37,1.2815515655446006,3,3,-0.0455713275197203,True,True,True,0.465900996607635,0.4787396923232951,0.0605418660517184,0.0644900146983371,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,38,1.2815515655446006,3,3,0.0284010550312606,True,True,True,0.4633094364713472,0.4907359183866576,0.0656302798329662,0.0630964778743628,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,39,1.2815515655446006,3,3,0.0498920008969922,True,True,True,0.4980485312490255,0.4935158175060687,0.0651547383734092,0.0608006227568581,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,40,1.2815515655446006,3,3,-0.0027901428023258,True,True,True,0.4964129203063758,0.4937154695331359,0.0643866209029964,0.0646361479970511,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,41,1.2815515655446006,3,3,0.0255136687797926,True,True,True,0.4785256693693677,0.4560013192125721,0.0643690898620066,0.0621321825138814,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,42,1.2815515655446006,3,3,-0.0160440349071994,True,True,True,0.4747266600039262,0.4958747740663409,0.0649712199359877,0.0664324842011276,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,43,1.2815515655446006,3,3,0.0018844432791774,True,True,True,0.4985590813480578,0.4880932656632379,0.0653880485495513,0.065217452192629,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,44,1.2815515655446006,3,3,0.0115104778414679,True,True,True,0.479590889808819,0.4847175087508814,0.0644668620829261,0.0634463340243411,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,45,1.2815515655446006,3,3,0.027828247458819,True,True,True,0.4955896710370842,0.4923940629416526,0.0664208703964352,0.0639072732805943,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,46,1.2815515655446006,3,3,0.0576075710866988,True,True,True,0.4567436039666577,0.4556053702566523,0.0658583869933745,0.0608034015678696,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,47,1.2815515655446006,3,3,0.0103409155192411,True,True,True,0.4891073436243602,0.4561736663706907,0.066103161790648,0.0651622964450676,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,48,1.2815515655446006,3,3,0.0171682672430342,True,True,True,0.4771881761652418,0.4942005926618564,0.0650541875851912,0.0635241599814157,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,49,1.2815515655446006,3,3,0.0106483175742328,True,True,True,0.4860160022978348,0.4977586340321125,0.0627684646354214,0.0618487005709957,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,50,1.2815515655446006,3,3,-0.0624900908098332,True,True,True,0.4910040195424829,0.4562963367619828,0.0617053994860741,0.0672892909237603,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,51,1.2815515655446006,3,3,0.0094613840381018,True,True,True,0.4726236724693238,0.4735492041808641,0.0655089162020701,0.0646552944079387,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,52,1.2815515655446006,3,3,0.0246621869649434,True,True,True,0.4386088781702225,0.4984384143870141,0.0647081304893886,0.0625332119829657,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,53,1.2815515655446006,3,3,-0.0301248168579234,True,True,True,0.4301616355449539,0.4773723112032401,0.0638192239970695,0.0665408686642163,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,54,1.2815515655446006,3,3,-0.0059317149198888,True,True,True,0.4707969169562992,0.4896239760607237,0.0672677377360885,0.0678231678179366,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,55,1.2815515655446006,3,3,0.0021598679852598,True,True,True,0.4817696586675851,0.488544191596478,0.0645876003476718,0.0643945005626173,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,56,1.2815515655446006,3,3,-0.0246587031405468,True,True,True,0.4693903029086125,0.4931086261286471,0.0631152956966941,0.0653101437763226,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,57,1.2815515655446006,3,3,0.0318303990852099,True,True,True,0.4756750632734723,0.4805244708253747,0.064329929315817,0.0615530056370073,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,58,1.2815515655446006,3,3,-0.0150532198629849,True,True,True,0.4985607933428827,0.4947483904430227,0.0619703671091148,0.0632771645684224,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,59,1.2815515655446006,3,3,0.0223175560219429,True,True,True,0.4668182785025845,0.4676776326409618,0.0640380804013944,0.0620871603937744,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,60,1.2815515655446006,3,3,-0.004526360013288,True,True,True,0.4989851667748003,0.4886905733639684,0.0637787059404633,0.0641801671013211,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,61,1.2815515655446006,3,3,-0.0360631427813782,True,True,True,0.495043470995795,0.4863165573864174,0.0619794105035737,0.0651567804579764,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,62,1.2815515655446006,3,3,0.0470414567436804,True,True,True,0.4973214127368164,0.4847765169442335,0.0688407745691134,0.0644946914160653,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,63,1.2815515655446006,3,3,0.0075286326945488,True,True,True,0.4980939380477016,0.4631461989429412,0.0644885122060799,0.0638189521292278,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,64,1.2815515655446006,3,3,0.0292508728390158,True,True,True,0.4960885207905717,0.488050637833246,0.0630390184790207,0.0605339010201545,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,65,1.2815515655446006,3,3,0.0201765470706784,True,True,True,0.4891719255840512,0.4899975739715841,0.0672794307859147,0.0654236570613654,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,66,1.2815515655446006,3,3,-0.0046138114472791,True,True,True,0.4830845782208207,0.4606783033324477,0.0647794747870046,0.065195138734217,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,67,1.2815515655446006,3,3,0.0221867343027083,True,True,True,0.4918729130826798,0.4612544204033008,0.0657651922814457,0.0637732205109187,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,68,1.2815515655446006,3,3,-0.0510400276307885,True,True,True,0.4843888946934616,0.4994806882520979,0.060058008370283,0.0644614521355309,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,69,1.2815515655446006,3,3,-0.0101051265415159,True,True,True,0.4682931304042341,0.4691638048084037,0.0631922166082489,0.0640836857196518,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,70,1.2815515655446006,3,3,0.0211900926495411,True,True,True,0.4778366985910233,0.4712688046907592,0.0640343886193285,0.0621806933511916,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,71,1.2815515655446006,3,3,0.0067797905147162,True,True,True,0.464411296544991,0.4808572593702556,0.0644089749989597,0.0638064448290264,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,72,1.2815515655446006,3,3,0.0279295007975575,True,True,True,0.4890172561971881,0.4526244180042846,0.0651579716385455,0.0626833677214685,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,73,1.2815515655446006,3,3,0.0173085108084244,True,True,True,0.455536951337785,0.4939554295729719,0.065866868066733,0.064305223439888,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,74,1.2815515655446006,3,3,0.0002584296705993,True,True,True,0.4658865998329382,0.4922028100221325,0.0633146388886019,0.0632919598744396,0.1999999999999999,0.7999999999999999
5.0,resonant_1.0L,75,1.2815515655446006,3,3,-0.0201825583155186,True,True,True,0.4462719611673394,0.447879188073161,0.0622731702918301,0.0640401125997858,0.1999999999999999,0.7999999999999999
